"probe1"	"probe2"	"ont"
"218481_at"	"221798_x_at"	0.696
"218481_at"	"207585_s_at"	0.71
"218481_at"	"200022_at"	0.711
"218481_at"	"214335_at"	0.711
"218481_at"	"222297_x_at"	0.711
"218481_at"	"217266_at"	0.724
"218481_at"	"221475_s_at"	0.724
"218481_at"	"221476_s_at"	0.724
"218481_at"	"203740_at"	0.891
"218481_at"	"201492_s_at"	0.586
"218481_at"	"211962_s_at"	0.744
"218481_at"	"211965_at"	0.744
"218481_at"	"213277_at"	0.744
"218481_at"	"213284_at"	0.744
"218481_at"	"201033_x_at"	0.626
"218481_at"	"208856_x_at"	0.626
"218481_at"	"211720_x_at"	0.626
"218481_at"	"211972_x_at"	0.626
"218481_at"	"214167_s_at"	0.626
"218481_at"	"200002_at"	0.723
"218481_at"	"200062_s_at"	0.608
"218481_at"	"200074_s_at"	0.536
"218481_at"	"213588_x_at"	0.536
"218481_at"	"219138_at"	0.536
"218481_at"	"200674_s_at"	0.559
"218481_at"	"204371_s_at"	0.812
"218481_at"	"204372_s_at"	0.812
"218481_at"	"212303_x_at"	0.812
"218481_at"	"212101_at"	0.736
"218481_at"	"212102_s_at"	0.736
"218481_at"	"212103_at"	0.736
"218481_at"	"200936_at"	0.517
"218481_at"	"212627_s_at"	0.909
"218481_at"	"213648_at"	0.909
"218481_at"	"200092_s_at"	0.596
"218481_at"	"201429_s_at"	0.655
"218481_at"	"213459_at"	0.655
"218481_at"	"214041_x_at"	0.655
"202093_s_at"	"202354_s_at"	0.737
"202093_s_at"	"202355_s_at"	0.737
"202093_s_at"	"202356_s_at"	0.737
"202093_s_at"	"202586_at"	0.697
"202093_s_at"	"211730_s_at"	0.697
"202093_s_at"	"201390_s_at"	0.651
"202093_s_at"	"218906_x_at"	0.708
"202093_s_at"	"203577_at"	0.664
"202093_s_at"	"217502_at"	0.566
"205205_at"	"207535_s_at"	0.774
"205205_at"	"209636_at"	0.774
"205205_at"	"211524_at"	0.774
"205205_at"	"202243_s_at"	0.703
"205205_at"	"202244_at"	0.703
"205205_at"	"212219_at"	0.748
"205205_at"	"212220_at"	0.748
"205205_at"	"212222_at"	0.748
"205205_at"	"201114_x_at"	0.68
"205205_at"	"216088_s_at"	0.68
"205205_at"	"208991_at"	0.727
"205205_at"	"208992_s_at"	0.727
"205205_at"	"204352_at"	0.725
"205205_at"	"207113_s_at"	0.389
"205205_at"	"214062_x_at"	1
"205205_at"	"214448_x_at"	1
"205205_at"	"207163_s_at"	0.83
"205205_at"	"200782_at"	0.479
"205205_at"	"201763_s_at"	0.776
"205205_at"	"216038_x_at"	0.776
"205205_at"	"202621_at"	0.762
"205205_at"	"210182_at"	0.258
"209381_x_at"	"212125_at"	0.553
"209381_x_at"	"212127_at"	0.553
"37462_i_at"	"212125_at"	0.553
"37462_i_at"	"212127_at"	0.553
"209381_x_at"	"215535_s_at"	0.443
"209381_x_at"	"32836_at"	0.443
"37462_i_at"	"215535_s_at"	0.443
"37462_i_at"	"32836_at"	0.443
"209381_x_at"	"209449_at"	0.733
"37462_i_at"	"209449_at"	0.733
"209381_x_at"	"204031_s_at"	0.533
"209381_x_at"	"213263_s_at"	0.533
"209381_x_at"	"213264_at"	0.533
"209381_x_at"	"213517_at"	0.533
"37462_i_at"	"204031_s_at"	0.533
"37462_i_at"	"213263_s_at"	0.533
"37462_i_at"	"213264_at"	0.533
"37462_i_at"	"213517_at"	0.533
"209381_x_at"	"202354_s_at"	0.632
"209381_x_at"	"202355_s_at"	0.632
"209381_x_at"	"202356_s_at"	0.632
"37462_i_at"	"202354_s_at"	0.632
"37462_i_at"	"202355_s_at"	0.632
"37462_i_at"	"202356_s_at"	0.632
"209381_x_at"	"202586_at"	0.691
"209381_x_at"	"211730_s_at"	0.691
"37462_i_at"	"202586_at"	0.691
"37462_i_at"	"211730_s_at"	0.691
"209381_x_at"	"208984_x_at"	0.69
"209381_x_at"	"215089_s_at"	0.69
"209381_x_at"	"217221_x_at"	0.69
"37462_i_at"	"208984_x_at"	0.69
"37462_i_at"	"215089_s_at"	0.69
"37462_i_at"	"217221_x_at"	0.69
"209381_x_at"	"200094_s_at"	0.443
"209381_x_at"	"204102_s_at"	0.443
"37462_i_at"	"200094_s_at"	0.443
"37462_i_at"	"204102_s_at"	0.443
