"symbol1","symbol2","MF","BP","CC"
"CKS1B","CTNNBL1",0.6,0.216,0.527
"CKS1B","PPAN",0.138,0.06,0.466
"CKS1B","EXOSC5",0.423,0.211,0.55
"CKS1B","XAB2",1,0.211,0.546
"CKS1B","PLSCR3",0.379,0.12,0.214
"CKS1B","LSM2",0.433,0.216,0.524
"CKS1B","MRPL17",0.199,0.238,0.376
"CKS1B","CHTF18",0.383,0.535,0.425
"CKS1B","CENPH",0.437,0.058,0.578
"CKS1B","PDCL3",0.457,0.366,0.37
"CKS1B","MUS81",0.329,0.375,0.584
"CKS1B","ANP32E",0.523,0.064,0.529
"CKS1B","SHKBP1",1,0.262,NA
"CKS1B","FTSJ3",0.356,0.203,0.505
"CKS1B","TRAPPC5",0.585,0.044,0.241
"CKS1B","TUBB",0.384,0.377,0.35
"CKS1B","POLR2J2",0,NA,0.702
"CKS1B","TSEN54",0.423,0.135,0.652
"CLCN7","LAMP1",0.501,0.248,0.74
"CNGA2","KCNK9",0.484,NA,0.458
"CNTFR","CRK",0.378,0.481,0.261
"CNTFR","CTF1",0.522,0.686,0.399
"COMT","CSNK2B",0.457,0.156,0.666
"COMT","DBH",0.292,0.62,0.665
"COMT","HINT1",0.326,0.289,0.711
"COMT","MDH2",0.216,0.277,0.48
"COMT","PNMT",0.639,0.908,0.377
"COMT","RGS2",0.318,0.098,0.669
"KLF6","PGK1",0.381,0.419,0.354
"KLF6","RPLP2",0.34,0.411,0.447
"KLF6","SP1",0.754,0.68,0.555
"KLF6","HDAC3",0.282,0.453,0.635
"KLF6","ARPC5",0.336,0.375,0.56
"KLF6","ARPC1B",0.336,0.409,0.493
"COX7C","TIMM8A",0,0,0.823
"COX7C","HINT1",0.315,0.344,0.361
"COX7C","IDH2",0.428,0.572,0.744
"COX7C","MDH2",0.428,0.642,0.705
"COX7C","NDUFA3",0.487,0.643,0.944
"COX7C","NDUFB7",0.487,0.643,0.915
"COX7C","NDUFB10",0.487,0.643,0.897
"COX7C","NDUFV1",0.487,0.705,0.873
"COX7C","MRPS12",0,0.272,0.818
"COX7C","SDHC",0.907,0.696,0.814
"COX7C","UQCRC2",0.232,0.746,0.909
"COX7C","COX7A2L",NA,0.587,0.812
"COX7C","COX5A",1,1,0.963
"COX7C","TIMM13",0.439,0.04,0.796
"COX7C","UQCRQ",0.767,0.792,0.962
"COX7C","NDUFB11",0,0.066,0.944
"COX7C","MRPL16",0,0.252,0.9
"COX7C","MRPS24",0,0.252,0.839
"COX7C","CHCHD4",0.464,0.245,0.823
"CRK","CSK",0.384,0.49,0.726
"CRK","DNM2",0.512,0.578,0.386
"CRK","EPHB3",0,0.643,0.627
"CRK","GP9",1,0.33,0.093
"CRK","HSPB1",0.427,0.559,0.79
"CRK","ITGA2B",0.412,0.375,0.406
"CRK","KRT16",0.371,0.418,0.717
"CRK","PRKCG",0,0.446,0.385
"CRK","SOS1",0.418,0.641,0.567
"CRK","STAT5A",0.314,0.47,0.627
"CRK","TAL1",0.345,0.46,0.561
"CRK","VAV1",0.521,0.689,0.429
"CRK","VWF",0.373,0.477,0.556
"CRK","NCK2",0.664,0.675,0.652
"CRK","SOCS1",0.399,0.547,0.73
"CRK","TNK2",0.402,0.506,0.564
"CRK","EFS",0.542,0.457,0.448
"CRK","TGOLN2",1,0.249,0.465
"CRK","FRS3",0.451,0.473,0.155
"CRK","FASTK",0.371,0.35,NA
"CRK","SH3BP1",0.408,0.641,0.474
"CRK","HSPBP1",0.38,0.246,1
"CRK","OPTC",0,NA,0.321
"CRK","ARHGAP17",0.394,0.5,0.776
"CRK","THOC2",0.386,0.272,0.429
"CRK","MICAL1",0.444,0.516,0.594
"CSF3R","HCK",0.294,0.384,0.437
"CSF3R","STAT3",0.255,0.434,0.422
"CSK","CSNK2B",0.578,0.404,0.719
"CSK","DYNC1H1",0.394,0.374,0.617
"CSK","DNM2",0.47,0.38,0.53
"CSK","FAU",0.242,NA,NA
"CSK","FLII",0.416,NA,0.497
"CSK","GNAI2",0.422,0.275,0.766
"CSK","HCK",0.671,0.507,0.555
"CSK","HLA-DRB1",0.072,0.49,0.545
"CSK","ITGA2B",0.565,0.401,0.617
"CSK","SOS1",0.412,0.506,0.857
"CSK","STAT3",0.386,0.351,0.675
"CSK","STAT5A",0.577,0.336,0.547
"CSK","VAV1",0.52,0.545,0.767
"CSK","VWF",0.446,0.385,0.573
"CSK","STK24",0.694,0.5,0.685
"CSK","NCK2",0.359,0.508,0.702
"CSK","PSTPIP1",0.526,0.32,0.738
"CSK","ARHGAP17",0.396,0.343,0.694
"CSK","ILKAP",1,NA,0.536
"CSK","TUBB",0.337,0.331,0.527
"CSNK1E","CSNK2B",0.556,0.529,0.668
"CSNK1E","DYNC1H1",0.551,0.428,0.418
"CSNK1E","EEF2",0.585,0.364,0.557
"CSNK1E","EIF4A2",0.684,0.295,0.52
"CSNK1E","EIF5A",0.599,0.354,0.726
"CSNK1E","GNB1",0.485,0.401,0.404
"CSNK1E","GNB2",0.485,0.244,0.389
"CSNK1E","GYS1",0.546,0.314,0.507
"CSNK1E","NONO",0.514,0.454,0.609
"CSNK1E","PCBP2",0.604,0.331,0.759
"CSNK1E","PCNT",1,0.413,0.455
"CSNK1E","PLK1",0.677,0.675,0.575
"CSNK1E","PSMC4",0.562,0.324,0.609
"CSNK1E","RPLP2",0.374,0.365,0.462
"CSNK1E","RPS9",0.515,0.404,0.664
"CSNK1E","USP11",0.486,0.596,0.943
"CSNK1E","MTA2",0.387,0.268,0.539
"CSNK1E","PRMT5",0.476,0.463,0.845
"CSNK1E","TUBGCP2",0.337,0.171,0.52
"CSNK1E","GSPT2",0.696,0.296,0.541
"CSNK1E","SMAP1",NA,0.695,NA
"CSNK1E","KLHDC3",0.403,0.327,0.919
"CSNK2B","DDOST",0.438,0.407,0.572
"CSNK2B","DYNC1H1",0.368,0.381,0.66
"CSNK2B","EEF2",0.365,0.335,0.852
"CSNK2B","EIF4A2",0.41,0.218,0.349
"CSNK2B","EIF5A",0.342,0.308,0.632
"CSNK2B","FAU",0.242,NA,NA
"CSNK2B","GNB1",0.504,0.469,0.664
"CSNK2B","GNB2",0.504,0.255,0.651
"CSNK2B","GTF2H4",0.475,0.321,0.517
"CSNK2B","HCFC1",0.538,0.37,0.613
"CSNK2B","HINT1",0.217,0.42,0.75
"CSNK2B","MARS",0.229,0.313,0.721
"CSNK2B","MDH2",0.161,0.131,0.614
"CSNK2B","MYL6",0.379,0.175,0.606
"CSNK2B","NDUFB7",0.277,0.205,0.362
"CSNK2B","NDUFB10",0.419,0.205,0.296
"CSNK2B","NDUFV1",0.277,0.222,0.432
"CSNK2B","NONO",0.478,0.325,0.569
"CSNK2B","NPM1",0.65,0.519,0.616
"CSNK2B","P2RY11",0,0.363,0.265
"CSNK2B","PCBP1",0.353,0.116,0.769
"CSNK2B","PCBP2",0.394,0.29,0.773
"CSNK2B","PGK1",0.401,0.402,0.64
"CSNK2B","POLR2L",0.462,0.31,0.592
"CSNK2B","PPIB",0.446,0.237,0.588
"CSNK2B","PPP2R5A",0.496,0.297,0.582
"CSNK2B","PPP3CC",0.404,0.251,0.441
"CSNK2B","PSMA4",0.434,0.176,0.701
"CSNK2B","PSMA7",0.527,0.176,0.684
"CSNK2B","PSMB4",0.434,0.176,0.715
"CSNK2B","PSMC4",0.434,0.251,0.591
"CSNK2B","RAB5C",0.404,0.377,0.573
"CSNK2B","RANGAP1",0.45,0.186,0.539
"CSNK2B","RPL4",0.358,0.232,0.708
"CSNK2B","RPL7",0.405,0.302,0.604
"CSNK2B","RPL8",0.119,0.237,0.398
"CSNK2B","RPL10",0.33,0.369,0.602
"CSNK2B","RPL15",0.356,0.237,0.535
"CSNK2B","RPL18",0.119,0.237,0.572
"CSNK2B","RPL30",0.358,0.248,0.654
"CSNK2B","RPL27A",0.358,0.232,0.521
"CSNK2B","RPL41",0.12,0.237,0.387
"CSNK2B","RPLP0",0.338,0.37,0.649
"CSNK2B","RPLP2",0.368,0.232,0.61
"CSNK2B","RPN1",0.424,0.186,0.49
"CSNK2B","RPS2",0.346,0.323,0.735
"CSNK2B","RPS9",0.316,0.357,0.734
"CSNK2B","RPS23",0.358,0.287,0.588
"CSNK2B","SET",0.481,0.315,0.58
"CSNK2B","SH3GL1",0.494,0.39,0.41
"CSNK2B","STAT5A",0.433,0.409,0.558
"CSNK2B","SURF4",1,0.346,0.482
"CSNK2B","UQCRC2",0.424,0.183,0.468
"CSNK2B","HDAC3",0.532,0.4,0.684
"CSNK2B","RPL14",0.356,0.293,0.623
"CSNK2B","MTA1",0.348,0.395,0.654
"CSNK2B","ZBED1",0.392,0.52,0.444
"CSNK2B","RAB11B",0.371,0.427,0.608
"CSNK2B","ATP6V1F",0.374,0.347,0.61
"CSNK2B","COX5A",0.41,0.409,0.289
"CSNK2B","ENTPD4",0.105,0.099,0.302
"CSNK2B","PRMT5",0.511,0.485,0.641
"CSNK2B","ZNHIT1",0.526,0.224,0.512
"CSNK2B","NUDC",0.39,0.236,0.622
"CSNK2B","RPL35",0.123,0.265,0.563
"CSNK2B","DNAJC9",0.395,0.106,0.836
"CSNK2B","RPL13A",0.123,0.374,0.582
"CSNK2B","TIMM13",0.097,0.176,0.373
"CSNK2B","ANAPC2",1,0.262,0.558
"CSNK2B","CPSF1",0.389,0.153,0.519
"CSNK2B","PYCR2",0.41,0.218,0.348
"CSNK2B","VPS28",0.48,0.303,0.724
"CSNK2B","PAF1",0.511,0.421,0.562
"CSNK2B","MRPL16",0.073,0.184,0.364
"CSNK2B","ARHGAP17",0.479,0.374,0.602
"CSNK2B","PPAN",0.13,0.696,0.403
"CSNK2B","THOC2",0.384,0.223,0.434
"CSNK2B","LSM2",0.356,0.157,0.549
"CSNK2B","PDCL3",0.39,0.371,0.596
"CSNK2B","MUS81",0.392,0.304,0.5
"CSNK2B","PCGF6",0.347,0.268,0.617
"CSNK2B","ZNF598",0.541,0.189,NA
"CSNK2B","KLHDC3",0.534,0.254,0.621
"CSNK2B","FTSJ3",0.414,0.18,0.452
"CSNK2B","TRAPPC5",0.463,0.204,0.381
"CSNK2B","TUBB",0.344,0.3,0.669
"CSNK2B","TSEN54",0.409,0.072,0.43
"CTF1","IL6R",0.416,0.621,1
"CTF1","SOS1",0.706,0.585,0
"CTF1","STAT3",0.3,0.544,0
"CTSL","GNB1",0.519,0.231,0.607
"CTSL","HLA-DRB1",0.142,0.451,0.526
"CTSL","RELB",0.234,0.344,0.376
"CTSL","IFI30",0.38,0.434,0.6
"CYBA","HLA-DRB1",0.072,0.367,0.722
"CYBA","MSN",0.376,0.361,0.406
"CYBA","PLP2",0.364,0.278,0.753
"CYBA","VAMP8",0.378,0.446,0.734
"CYBA","ARPC1B",0.369,0.376,0.329
"CYP4A11","SMARCD3",0,0.407,0.416
"CYP4A11","PLA2G2F",0.168,0.462,0.321
"DAXX","HSPB1",0.578,0.539,0.615
"DAXX","NPM1",0.647,0.57,0.594
"DAXX","RELB",0.489,0.471,0.678
"DAXX","SPN",0.301,0.337,0.152
"DAXX","STAT3",0.43,0.505,0.819
"DAXX","TP73",0.456,0.575,0.735
"DAXX","HDAC3",0.551,0.615,0.714
"DAXX","EXOSC3",0.32,0.357,0.748
"DBH","PNMT",0.263,1,0.403
"DBH","TH",0.337,0.397,0.497
"DBP","BATF",0.834,0.154,1
"DDOST","DYNC1H1",0.394,0.293,0.542
"DDOST","EEF2",0.382,0.644,0.627
"DDOST","EIF4A2",0.46,0.364,0.294
"DDOST","EIF5A",0.343,0.302,0.633
"DDOST","EMD",0.419,0.207,0.61
"DDOST","GLUD2",0.157,0.269,0.524
"DDOST","GNAI2",0.417,0.21,0.569
"DDOST","GNB1",0.472,0.348,0.635
"DDOST","GNB2",0.472,0.163,0.536
"DDOST","GTF2H4",0.444,0.331,0.449
"DDOST","HLA-DRB1",0.069,0.402,0.664
"DDOST","KIFC1",0.261,0.118,0.569
"DDOST","MARS",0.179,0.419,0.542
"DDOST","MDH2",0.206,0.252,0.391
"DDOST","MYL6",0.409,0.038,0.519
"DDOST","NONO",0.302,0.387,0.581
"DDOST","P2RY11",0,0.219,0.488
"DDOST","PCBP1",0.361,0.196,0.568
"DDOST","PCBP2",0.439,0.305,0.541
"DDOST","PGK1",0.421,0.324,0.487
"DDOST","PLP2",0.378,0.419,0.79
"DDOST","POLR2L",0.453,0.365,0.457
"DDOST","POR",0.405,0.3,0.763
"DDOST","PPIB",0.352,0.151,0.728
"DDOST","PPP2R5A",0.386,0.306,0.546
"DDOST","PSMA4",0.55,0.322,0.515
"DDOST","PSMA7",0.534,0.322,0.451
"DDOST","PSMB4",0.55,0.322,0.473
"DDOST","PSMC4",0.55,0.316,0.568
"DDOST","RAB5C",0.473,0.456,0.604
"DDOST","RANGAP1",0.353,0.101,0.499
"DDOST","RPL4",0.374,0.431,0.615
"DDOST","RPL7",0.341,0.366,0.567
"DDOST","RPL8",0.097,0.443,0.448
"DDOST","RPL10",0.32,0.371,0.788
"DDOST","RPL11",0.334,0.341,0.621
"DDOST","RPL15",0.367,0.443,0.443
"DDOST","RPL18",0.097,0.443,0.661
"DDOST","RPL30",0.374,0.411,0.539
"DDOST","RPL27A",0.374,0.431,0.716
"DDOST","RPL32",0.097,0.443,0.534
"DDOST","RPL37",0.097,0.431,0.317
"DDOST","RPL37A",0.374,0.431,0.405
"DDOST","RPL41",0.105,0.443,0.327
"DDOST","RPLP0",0.334,0.487,0.629
"DDOST","RPLP2",0.4,0.431,0.516
"DDOST","RPN1",0.872,0.573,0.8
"DDOST","RPS2",0.349,0.411,0.57
"DDOST","RPS9",0.296,0.39,0.59
"DDOST","RPS23",0.374,0.413,0.69
"DDOST","SH3GL1",0.464,0.197,0.278
"DDOST","SLC1A5",0.25,0.179,0.612
"DDOST","SLC3A2",0.3,0.349,0.613
"DDOST","SMARCD3",0.245,0.274,0.428
"DDOST","STAT3",0.269,0.413,0.591
"DDOST","SURF4",1,0.396,0.743
"DDOST","TBCA",0.421,0.072,0.303
"DDOST","UQCRC2",0.533,0.369,0.466
"DDOST","SLC39A7",0.4,0.121,0.752
"DDOST","CLPP",0.437,0.27,0.313
"DDOST","RBM10",0.377,NA,0.347
"DDOST","RFXANK",0,NA,0.347
"DDOST","RPL14",0.367,0.38,0.533
"DDOST","ZBED1",0.331,0.499,0.298
"DDOST","MTA2",0.292,0.248,0.662
"DDOST","ATP6V1F",0.403,0.305,0.599
"DDOST","ARPC5",0.385,0.372,0.406
"DDOST","ARPC1B",0.385,0.279,0.308
"DDOST","PRMT5",0.37,0.343,0.513
"DDOST","TUBGCP2",0.351,0.067,0.464
"DDOST","OS9",1,0.489,0.689
"DDOST","WDR6",0.448,0.119,0.543
"DDOST","RPL35",0.11,0.409,0.55
"DDOST","NUP210",NA,0.177,0.583
"DDOST","RPL13A",0.11,0.574,0.573
"DDOST","KPNA6",0.352,0.34,0.577
"DDOST","HSPBP1",0.347,0.24,0.496
"DDOST","GSPT2",0.436,0.385,0.282
"DDOST","DHRS7B",NA,0.306,1
"DDOST","TIMM13",0.074,0.164,0.404
"DDOST","CPSF1",0.436,0.261,0.414
"DDOST","SEC61A1",0.321,0.189,0.755
"DDOST","GEMIN4",1,0.212,0.549
"DDOST","PPAN",0.122,0.061,0.397
"DDOST","XAB2",1,0.339,0.597
"DDOST","PLSCR3",0.35,0.06,0.517
"DDOST","THOC2",0.435,0.228,0.346
"DDOST","LSM2",0.368,0.175,0.44
"DDOST","SMAP1",NA,0.495,NA
"DDOST","MRPL17",0.152,0.346,0.435
"DDOST","SMYD3",0.604,NA,0.379
"DDOST","MUS81",0.429,0.248,0.404
"DDOST","SLC44A4",0,0.329,0.511
"DDOST","ZNF598",0.494,0.326,NA
"DDOST","ORMDL3",1,0.518,0.779
"DDOST","FTSJ3",0.482,0.215,0.401
"DDOST","TRAPPC5",0.454,0.252,0.319
"DDOST","TUBB",0.302,0.322,0.442
"DDOST","POLR2J2",0.259,NA,0.52
"DDOST","RNF149",0.366,0.439,1
"DDX11","GTF2H4",0.658,0.502,0.569
"DDX11","INCENP",1,0.234,0.743
"DDX11","KIFC1",0.534,0.323,0.574
"DDX11","MARS",0.209,0.434,0.551
"DDX11","NONO",0.552,0.28,0.539
"DDX11","PLK1",0.398,0.486,0.801
"DDX11","PSMA4",0.376,0.129,0.578
"DDX11","PSMC4",0.504,0.237,0.454
"DDX11","RPL4",0.388,0.165,0.554
"DDX11","RRM2",0.277,0.244,0.248
"DDX11","SET",0.197,0.38,0.538
"DDX11","HDAC3",0.395,0.422,0.569
"DDX11","PKMYT1",0.325,0.399,0.602
"DDX11","H2AFY",0.575,0.516,0.783
"DDX11","MYBBP1A",0.373,0.358,0.62
"DDX11","POLD3",0.288,0.531,0.608
"DDX11","NUDC",0.226,0.043,0.495
"DDX11","RPL35",0.317,0.246,0.49
"DDX11","DNAJC9",0.22,0.127,0.581
"DDX11","CPSF1",0.317,0.164,0.587
"DDX11","EXOSC3",0.521,0.371,0.608
"DDX11","PPAN",0.33,0.36,0.466
"DDX11","EXOSC5",0.342,0.372,0.608
"DDX11","CHTF18",0.586,0.698,0.558
"DDX11","MUS81",0.345,0.504,0.564
"DDX11","KLHDC3",0.316,0.449,0.597
"DDX11","FTSJ3",0.446,0.258,0.615
"TIMM8A","MARS",0,0,0.327
"TIMM8A","MDH2",0.242,0,0.698
"TIMM8A","NDUFB7",0,0,0.913
"TIMM8A","NDUFB10",1,0,0.758
"TIMM8A","NDUFV1",0,0,0.776
"TIMM8A","PSMA4",1,0,0.35
"TIMM8A","RPL36AL",1,NA,0.343
"TIMM8A","RPL37",0.242,0.159,0.356
"TIMM8A","RPS23",1,0.106,0.331
"TIMM8A","SDHC",0.142,0,0.596
"TIMM8A","SET",1,0,0.363
"TIMM8A","SURF4",1,0.154,0.274
"TIMM8A","UQCRC2",1,0.166,0.731
"TIMM8A","RPL14",1,0.119,0.266
"TIMM8A","COX5A",1,0,0.733
"TIMM8A","JOSD1",1,0,0.29
"TIMM8A","RPL35",0.242,0.136,0.325
"TIMM8A","TIMM13",0.185,0.593,0.806
"TIMM8A","UQCRQ",0,0,0.821
"TIMM8A","LSM2",1,0,0.308
"TIMM8A","MRPL17",0.381,0,0.839
"TIMM8A","CHCHD4",1,0.128,1
"DLX5","MSX1",0.495,0.32,0.601
"DYNC1H1","DNM2",0.495,0.547,0.557
"DYNC1H1","EEF2",0.544,0.301,0.697
"DYNC1H1","FLII",0.414,NA,0.588
"DYNC1H1","GNAI2",0.481,0.165,0.765
"DYNC1H1","GNB1",0.472,0.19,0.729
"DYNC1H1","GNL1",0.168,0.227,0.403
"DYNC1H1","HLA-DRB1",0.08,0.368,0.552
"DYNC1H1","KIFC1",0.471,0.695,0.647
"DYNC1H1","MARS",0.179,0.112,0.699
"DYNC1H1","MDH2",0.361,0.048,0.452
"DYNC1H1","PCBP1",0.575,0.064,0.667
"DYNC1H1","PCNT",1,0.772,0.728
"DYNC1H1","PEPD",0.45,0.075,0.463
"DYNC1H1","PLK1",0.394,0.556,0.578
"DYNC1H1","PSMA4",0.469,0.055,0.57
"DYNC1H1","PSMA7",0.468,0.055,0.558
"DYNC1H1","PSMB4",0.469,0.055,0.586
"DYNC1H1","PSMC4",0.548,0.186,0.521
"DYNC1H1","RPL4",0.524,0.231,0.624
"DYNC1H1","RPL8",0.315,0.222,0.441
"DYNC1H1","RPL18",0.315,0.222,0.519
"DYNC1H1","RPL30",0.524,0.212,0.598
"DYNC1H1","RPLP0",0.522,0.338,0.568
"DYNC1H1","RPLP2",0.37,0.231,0.664
"DYNC1H1","TPM2",0.252,0.323,0.529
"DYNC1H1","RPL14",0.505,0.367,0.676
"DYNC1H1","ENTPD4",0.243,0.044,0.326
"DYNC1H1","PRMT5",0.346,0.38,0.459
"DYNC1H1","MYBBP1A",0.354,0.278,0.487
"DYNC1H1","NUDC",0.398,0.041,0.419
"DYNC1H1","TUBGCP2",0.342,0.579,0.712
"DYNC1H1","RPL35",0.368,0.326,0.581
"DYNC1H1","GABARAP",0.377,0.37,0.553
"DYNC1H1","PSME4",0.33,0.185,0.445
"DYNC1H1","GSPT2",0.641,0.167,0.298
"DYNC1H1","TIMM13",0.094,0.333,0.346
"DYNC1H1","CPSF1",0.479,0.206,0.281
"DYNC1H1","PYCR2",0.415,0.069,0.262
"DYNC1H1","DYNC1LI1",0.533,0.801,0.781
"DYNC1H1","PPAN",0.394,0.698,0.231
"DYNC1H1","THOC2",0.538,0.266,0.295
"DYNC1H1","KLC2",0.393,0.579,0.658
"DYNC1H1","ZNF598",0.531,0.076,NA
"DYNC1H1","OSBPL1A",0.356,0.334,0.653
"DYNC1H1","TRAPPC5",0.404,0.487,0.344
"DYNC1H1","TUBB",0.351,0.72,0.687
"DYNC1H1","TUBB2B",0.402,0.611,0.552
"DNM2","HCK",0.446,0.53,0.525
"DNM2","PPIB",0.434,0.237,0.486
"DNM2","RPS2",0.501,0.412,0.544
"DNM2","SH3GL1",0.452,0.3,0.536
"DNM2","VAV1",0.478,0.565,0.391
"DNM2","PSTPIP1",0.578,0.289,0.539
"DNM2","MPHOSPH6",1,0.215,0.216
"DNM2","KLC2",0.501,0.301,0.453
"TSC22D3","NFKB2",0.587,0.55,1
"ECE1","IGF2R",0.384,0.102,0.77
"ECE1","LAMP1",0.401,0.173,0.853
"ECE1","DNAJC5",NA,0.177,0.697
"ECHS1","GSS",0.404,0.674,0.374
"ECHS1","HINT1",0.27,0.481,0.343
"ECHS1","IDH2",0.255,0.623,0.854
"ECHS1","MDH2",0.209,0.658,0.79
"ECHS1","NDUFB10",0.599,0.632,0.775
"ECHS1","NDUFV1",0.199,0.658,0.787
"ECHS1","PGK1",0.407,0.684,0.214
"ECHS1","RPS2",0.388,0.526,0.338
"ECHS1","SDHC",0.164,0.799,0.606
"ECHS1","STAT3",0.283,0.272,0.426
"ECHS1","UBE2V1",0.6,0.272,0.328
"ECHS1","UGP2",0.558,0.666,0.427
"ECHS1","UQCRC2",0.606,0.658,0.761
"ECHS1","CLPP",0.454,0.615,0.816
"ECHS1","COX5A",0.523,0.58,0.752
"ECHS1","CCS",0.367,0.187,0.383
"ECHS1","TXN2",1,0.702,0.897
"ECHS1","DHRS7B",NA,0.492,0
"ECHS1","UQCRQ",0.181,0.582,0.836
"ECHS1","ACAD9",0.402,0.766,0.719
"ECHS1","CNDP2",0.201,0.171,0.457
"ECHS1","MRPS24",0.121,0.206,0.808
"ECHS1","DDA1",1,0.212,0.403
"PHC1","EEF1G",1,0.182,0.489
"PHC1","HDAC3",1,0.372,0.56
"PHC1","MTA1",1,0.312,0.644
"PHC1","ANAPC2",1,0.335,0.747
"PHC1","PCGF6",1,0.676,1
"PHC1","KLHDC3",1,0.385,0.6
"EEF1G","EEF2",0.675,0.63,0.778
"EEF1G","EIF5A",0.439,0.257,0.802
"EEF1G","FRG1",0.576,0.379,0.301
"EEF1G","GTF2H4",0.317,0.334,0.458
"EEF1G","NPM1",0.313,0.184,0.589
"EEF1G","P2RY11",0,0.242,0.319
"EEF1G","PFDN1",0.158,NA,NA
"EEF1G","PPIB",0.358,0.235,0.7
"EEF1G","PSMB4",0.582,0.322,0.687
"EEF1G","RPL4",0.514,0.446,0.779
"EEF1G","RPL7",0.424,0.368,0.68
"EEF1G","RPL8",0.151,0.478,0.504
"EEF1G","RPL11",0.429,0.291,0.759
"EEF1G","RPL18",0.151,0.478,0.739
"EEF1G","RPL37A",0.514,0.446,0.693
"EEF1G","RPLP0",0.445,0.422,0.733
"EEF1G","RPLP2",0.582,0.446,0.723
"EEF1G","RPS2",0.573,0.418,0.797
"EEF1G","RPS23",0.514,0.435,0.734
"EEF1G","PIAS1",0.343,0.285,0.509
"EEF1G","MTA1",0.288,0.34,0.686
"EEF1G","MYBBP1A",0.164,0.318,0.749
"EEF1G","NUDC",0.859,0.021,0.698
"EEF1G","RPL35",0.155,0.423,0.701
"EEF1G","CPSF1",0.589,0.294,0.502
"EEF1G","PPAN",0.183,0.054,0.429
"EEF1G","EXOSC5",0.582,0.409,0.603
"EEF1G","XAB2",1,0.365,0.558
"EEF1G","LSM2",0.484,0.266,0.525
"EEF1G","MUS81",0.388,0.339,0.476
"EEF1G","FTSJ3",0.428,0.235,0.447
"EEF1G","TSEN54",0.582,0.208,0.364
"EEF2","EIF4A2",0.585,0.565,0.337
"EEF2","EIF4EBP1",0.41,0.407,0.406
"EEF2","EIF5A",0.753,0.5,0.652
"EEF2","FAU",1,NA,NA
"EEF2","FLII",0.487,NA,0.419
"EEF2","GLUD2",0.208,0.304,0.508
"EEF2","GNB1",0.475,0.268,0.711
"EEF2","GNB2",0.475,0.181,0.687
"EEF2","GNL1",0.23,0.417,0.466
"EEF2","HINT1",0.309,0.422,0.735
"EEF2","IDH2",0.199,0.207,0.455
"EEF2","MARS",0,0.4,0.741
"EEF2","MDH2",0.437,0.258,0.531
"EEF2","MSN",0.745,0.325,0.599
"EEF2","MYL6",0.34,0.038,0.662
"EEF2","NDUFV1",0,0.214,0.444
"EEF2","NONO",0.572,0.373,0.541
"EEF2","NPM1",0.464,0.334,0.662
"EEF2","P2RY11",0,0.205,0.313
"EEF2","PCBP1",0.822,0.299,0.791
"EEF2","PCBP2",0.792,0.342,0.749
"EEF2","PGK1",0.452,0.257,0.692
"EEF2","POLR2L",0.295,0.402,0.492
"EEF2","PPIB",0.518,0.195,0.623
"EEF2","PSMA4",0.437,0.341,0.679
"EEF2","PSMA7",0.439,0.341,0.629
"EEF2","PSMB4",0.437,0.341,0.657
"EEF2","PSMC4",0.437,0.377,0.593
"EEF2","RAB5C",0.467,0.499,0.587
"EEF2","RANGAP1",0.761,0.178,0.611
"EEF2","RPL4",0.659,0.612,0.78
"EEF2","RPL7",0.655,0.492,0.68
"EEF2","RPL8",0.437,0.62,0.49
"EEF2","RPL10",0.585,0.501,0.655
"EEF2","RPL11",0.667,0.431,0.782
"EEF2","RPL15",0.771,0.62,0.543
"EEF2","RPL18",0.437,0.62,0.625
"EEF2","RPL30",0.659,0.517,0.714
"EEF2","RPL27A",0.659,0.612,0.603
"EEF2","RPL32",0.437,0.62,0.566
"EEF2","RPL36AL",1,NA,0.668
"EEF2","RPL37",0.437,0.612,0.401
"EEF2","RPL37A",0.659,0.612,0.631
"EEF2","RPL41",0.477,0.62,0.417
"EEF2","RPLP0",0.641,0.521,0.739
"EEF2","RPLP2",0.437,0.612,0.692
"EEF2","MRPS12",0.659,0.711,0.392
"EEF2","RPN1",0.659,0.419,0.541
"EEF2","RPS2",0.768,0.572,0.748
"EEF2","RPS9",0.59,0.579,0.799
"EEF2","RPS21",0.437,0.548,0.522
"EEF2","RPS23",0.659,0.553,0.65
"EEF2","RRM2",0.437,0.274,1
"EEF2","SET",0.375,0.379,0.529
"EEF2","SH3GL1",0.648,0.208,0.383
"EEF2","STAT3",0.476,0.309,0.687
"EEF2","SURF4",1,0.492,0.493
"EEF2","TSC2",0.479,0.324,0.617
"EEF2","UGP2",0.439,0.276,0.674
"EEF2","UQCRC2",0.437,0.288,0.417
"EEF2","CLPP",0.385,0.326,0.302
"EEF2","HIST1H2AC",0.757,0.123,0.53
"EEF2","EIF4G3",0.652,0.787,0.334
"EEF2","SQSTM1",0.538,0.304,0.688
"EEF2","RPL14",0.771,0.515,0.705
"EEF2","RAB11B",0.566,0.474,0.6
"EEF2","ATP6V1F",0.34,0.31,0.677
"EEF2","COX5A",0.382,0.258,0.3
"EEF2","ENTPD4",0,0.235,0.294
"EEF2","ARPC1B",0.421,0.368,0.498
"EEF2","NPM3",0.64,0.067,0.493
"EEF2","PRMT5",0.309,0.298,0.557
"EEF2","MYBBP1A",0.465,0.364,0.644
"EEF2","NUDC",0.628,0.038,0.503
