"symbol1","symbol2","MF","BP","CC"
"KCNK3","GABRD",0.239,0.298,0.143
"GABARAP","ACTA1",0.131,0.117,0.187
"GABARAP","SQSTM1",0.209,0.354,0.27
"GABARAP","GABRD",0.068,0.149,0.103
"GABARAP","WDR81",0.081,0.28,0.359
"GABARAP","FAU",0.046,NA,NA
"ASL","POR",0.1,0.094,0.118
"ASL","CNDP2",0.142,0.377,0.214
"ASL","GNL1",0.028,0.028,0.139
"CALB2","CACNA1A",0.046,0.218,0.164
"CALB2","FGF8",0.046,0.083,0
"CALB2","ACTA1",0.198,0.063,0.128
"CALB2","OBSCN",0.046,0.128,0.105
"CALB2","POR",0.198,0.067,0.09
"CALB2","TUBB",0.198,0.044,0.078
"CALB2","CAMK2A",0.046,0.177,0.205
"CALB2","TNNI1",0.046,0.055,0.098
"CALB2","TH",0.046,0.053,0.195
"CALB2","EEF1G",0.046,0.028,0.098
"CALB2","FAU",0.046,NA,NA
"CALB2","NES",0.046,0.073,0.058
"CALB2","MYO18B",NA,NA,0.074
"MRC2","CD207",0.055,0,0.078
"MRC2","PLAUR",0.152,0.069,0.163
"DRAP1","FOXH1",0.215,0.255,0.146
"MUS81","APEX2",0.407,0.388,0.143
"MUS81","FANCG",0.039,0.387,0.16
"EEF2","HCFC1",0.105,0.185,0.136
"EEF2","RPL11",0.199,0.233,0.201
"EEF2","RPS21",0.154,0.296,0.167
"EEF2","RPL27A",0.154,0.313,0.156
"EEF2","FAU",0.285,NA,NA
"EEF2","RPLP2",0.067,0.313,0.186
"EEF2","EIF4EBP1",0.071,0.254,0.076
"EEF2","RPL15",0.234,0.323,0.145
"EEF2","RPL13A",0.16,0.357,0.17
"EEF2","DPH5",0,0.572,0.227
"EEF2","NDUFV1",0,0.127,0.124
"EEF2","RPL37A",0.154,0.313,0.178
"EEF2","MRPS12",0.154,0.392,0.151
"EEF2","GSPT2",0.229,0.303,0.097
"EEF2","XAB2",0.095,0.189,0.16
"EEF2","RPL14",0.234,0.265,0.19
"EEF2","RPL32",0.142,0.323,0.151
"EEF2","EIF4A2",0.137,0.332,0.098
"EEF2","ISYNA1",0.067,0.148,0.076
"EEF2","ACTA1",0.118,0.108,0.137
"EEF2","EIF5A",0.277,0.308,0.14
"EEF2","MDH2",0.142,0.148,0.146
"EEF2","STK11",0.096,0.14,0.164
"EEF2","RPL7",0.165,0.257,0.15
"EEF2","TUBB",0.134,0.154,0.197
"EEF2","LSM2",0.221,0.172,0.181
"EEF2","RPS2",0.246,0.302,0.187
"EEF2","RPL4",0.154,0.313,0.189
"EEF2","EEF1G",0.192,0.353,0.167
"EEF2","RPL36AL",0.095,NA,0.167
"EEF2","RPL18",0.142,0.323,0.16
"EEF2","WDTC1",0.095,0.202,0.191
"EEF2","PGK1",0.109,0.148,0.17
"EEF2","RPL10",0.137,0.259,0.162
"EEF2","RPL41",0.174,0.323,0.138
"EEF2","RPLP0",0.169,0.273,0.182
"EEF2","PPP2R4",NA,NA,NA
"EEF2","RHOT2",0.114,0.117,0.116
"SNCB","ALAS2",0.136,0.115,0.1
"MRPS12","RPL15",0.264,0.325,0.31
"MRPS12","RPL4",0.293,0.317,0.204
"MRPS12","RPL36AL",0.095,NA,0.245
"MRPS12","RPL18",0.322,0.325,0.237
"MRPS12","RPL13A",0.316,0.305,0.254
"MRPS12","RPS21",0.293,0.301,0.369
"MRPS12","RPL27A",0.293,0.317,0.265
"MRPS12","RPL11",0.267,0.211,0.246
"MRPS12","MRPL52",0.498,0.542,0.459
"MRPS12","GSPT2",0.149,0.423,0.157
"MRPS12","RPL10",0.251,0.269,0.226
"MRPS12","RPL37A",0.293,0.317,0.226
"MRPS12","RPLP0",0.292,0.298,0.19
"MRPS12","MRPS24",0.322,0.563,0.534
"MRPS12","RPL14",0.264,0.291,0.236
"MRPS12","RPL32",0.322,0.325,0.313
"MRPS12","MRPL21",0.322,0.567,0.459
"MRPS12","EIF5A",0.178,0.258,0.176
"MRPS12","FAU",0.285,NA,NA
"MRPS12","RPL7",0.26,0.282,0.21
"MRPS12","RPLP2",0.246,0.317,0.228
"MRPS12","RPS2",0.233,0.293,0.226
"BAD","MCL1",0.069,0.34,0.237
"BAD","BBC3",0.14,0.423,0.217
"BAD","BID",0.071,0.402,0.31
"RPL15","RPL10",0.231,0.391,0.25
"RPL15","EXOSC3",0.122,0.333,0.183
"RPL15","RPL37A",0.264,0.506,0.269
"RPL15","RPL41",0.279,0.535,0.366
"RPL15","RPLP0",0.267,0.455,0.209
"RPL15","RPL14",0.34,0.433,0.253
"RPL15","EEF1G",0.2,0.251,0.138
"RPL15","RPL32",0.276,0.535,0.32
"RPL15","EIF4A2",0.107,0.359,0.173
"RPL15","FAU",0.285,NA,NA
"RPL15","EIF5A",0.169,0.307,0.146
"RPL15","DDOST",0.047,0.222,0.12
"RPL15","RPL7",0.244,0.415,0.232
"RPL15","RPS21",0.264,0.481,0.349
"RPL15","RPL27A",0.264,0.506,0.282
"RPL15","RPL11",0.248,0.355,0.258
"RPL15","RPLP2",0.221,0.506,0.245
"RPL15","RPS2",0.291,0.452,0.223
"RPL15","RPL4",0.264,0.506,0.225
"RPL15","GSPT2",0.143,0.438,0.183
"RPL15","RPL36AL",0.095,NA,0.275
"RPL15","RPL18",0.276,0.535,0.258
"RPL15","RPL13A",0.278,0.481,0.274
"HCFC1","FOXK1",0.102,0.477,0.159
"HCFC1","HIST1H2AC",0.046,0.178,0.157
"HCFC1","SIN3B",0.143,0.269,0.218
"HCFC1","SP1",0.155,0.236,0.177
"HRAS","RTN4RL2",0,0.205,0.065
"HRAS","RASSF7",0.095,NA,0.074
"HRAS","SDHC",0.122,0.129,0.113
"HRAS","SPHK1",0.161,0.292,0.162
"HRAS","SYNGAP1",NA,0.21,0.227
"HRAS","FHIT",0.146,0.184,0.154
"HRAS","EPHB3",0.071,0.316,0.122
"HRAS","S100A6",0.115,0.198,0.137
"HRAS","MCL1",0.066,0.241,0.121
"HRAS","ACTA1",0.167,0.196,0.08
"HRAS","CALML5",0.098,0.19,0.102
"HRAS","TNF",0.114,0.337,0.129
"HRAS","VAV1",0.086,0.285,0.173
"HRAS","S100A8",0.152,0.282,0.126
"HRAS","SOS1",0.066,0.28,0.162
"HRAS","GNB1",0.162,0.212,0.151
"HRAS","STK11",0.167,0.311,0.127
"HRAS","TP73",0.092,0.304,0.151
"HRAS","RGS14",0.057,0.286,0.093
"HRAS","SOCS1",0.052,0.264,0.134
"HRAS","SLC3A2",0.099,0.124,0.134
"HRAS","FGF8",0.105,0.26,0
"HRAS","OPTC",0,NA,0
"HRAS","STAT5A",0.073,0.236,0.131
"HRAS","EIF4EBP1",0.059,0.225,0.13
"HRAS","FOXM1",0.091,0.328,0.101
"HRAS","RASGRP2",0.108,0.219,0.173
"HRAS","GNAI2",0.275,0.215,0.129
"HRAS","WDTC1",0.095,0.229,0.101
"HRAS","SLC9A3R2",0.157,0.28,0.083
"HRAS","CAMK2A",0.104,0.293,0.118
"HRAS","IGFALS",0.095,0.136,0.04
"HRAS","HCK",0.099,0.313,0.142
"HRAS","SP1",0.141,0.235,0.058
"HRAS","LCE3C",0.054,0.139,0.127
"HRAS","CEBPA",0.08,0.293,0.078
"HRAS","PIK3R5",0.064,0.267,0.13
"TBX5","WNT11",0.133,0.313,0.036
"TBX5","FGF8",0.038,0.351,0
"TBX5","TNNT2",0.061,0.261,0.133
"IRF3","IFITM1",0.095,0.332,0.016
"IRF3","HLA-DRB1",0.032,0.254,0.092
"IRF3","HLA-G",0.125,0.342,0.098
"IRF3","IFI30",0.047,0.222,0.139
"IRF3","IFIT2",0.1,0.307,0.138
"IRF3","HLA-DRA",0.047,0.254,0.094
"IRF3","TREX1",0.137,0.326,0.171
"IRF3","SOCS1",0.047,0.308,0.155
"IRF3","ADAR",0.094,0.279,0.147
"IRF3","TRIM22",0.162,0.265,0.178
"IRF3","TRIM46",NA,0.161,0.022
"IRF3","HLA-DQA2",0,0.257,0.102
"IRF3","GTF2F1",0.161,0.24,0.133
"IRF3","IRF7",0.24,0.537,0.172
"IRF3","IRF2",0.244,0.333,0.169
"IRF3","TNF",0.18,0.293,0.046
"IRF3","TRIM3",0.051,0.099,0.097
"BRSK1","CAMKK2",0.236,0.21,0.059
"BRSK1","STK11",0.284,0.293,0.128
"BRSK1","EEF1G",0.054,0.068,0.114
"BRSK1","PRMT5",0.166,0.2,0.141
"VANGL1","DLG5",0.095,0.304,NA
"VANGL1","WNT11",0.095,0.613,NA
"VANGL1","ADAR",0.095,0.261,NA
"CKS1B","FOXM1",0.125,0.253,0.244
"CKS1B","DNAJC9",0.081,0.198,0.093
"CKS1B","RRM2",0.068,0.348,0.046
"CYP4A11","SCNN1D",0,0.3,0.114
"CYP4A11","PLA2G2F",0.107,0.249,0.065
"CYP4A11","LSS",0.142,0.284,0.185
"CYP4A11","CHDH",0.268,0.238,0.12
"CYP4A11","POR",0.214,0.142,0.179
"VEGFB","TMSB4X",0.09,0.323,0.249
"RPL4","RPS21",0.293,0.452,0.238
"RPL4","RPL27A",0.293,0.521,0.23
"RPL4","RPL11",0.267,0.335,0.252
"RPL4","RPLP2",0.246,0.521,0.281
"RPL4","RPL13A",0.316,0.464,0.282
"RPL4","ATP5G2",NA,NA,NA
"RPL4","GSPT2",0.149,0.388,0.113
"RPL4","EXOSC3",0.127,0.341,0.171
"RPL4","RPL37A",0.293,0.521,0.28
"RPL4","RPL14",0.264,0.438,0.224
"RPL4","RPL32",0.322,0.506,0.225
"RPL4","PSTPIP1",0.074,0.043,0.13
"RPL4","EIF4A2",0.109,0.355,0.113
"RPL4","EIF5A",0.178,0.299,0.152
"RPL4","FTSJ3",0.109,0.175,0.17
"RPL4","RPL7",0.26,0.417,0.255
"RPL4","RPS2",0.233,0.458,0.266
"RPL4","RPL18",0.322,0.506,0.293
"RPL4","DDOST",0.039,0.214,0.171
"RPL4","RPL36AL",0.095,NA,0.227
"RPL4","PGK1",0.09,0.173,0.154
"RPL4","RPL10",0.251,0.391,0.229
"RPL4","RPL41",0.312,0.506,0.224
"RPL4","RPLP0",0.292,0.424,0.26
"RPL4","EEF1G",0.066,0.227,0.174
"RPL4","FAU",0.285,NA,NA
"RPL4","MYBBP1A",0.137,0.163,0.152
"GSTM1","COMT",0.154,0.16,0.115
"ARR3","ADRBK1",NA,NA,NA
"ARR3","CXCR4",0.095,NA,0.053
"ARR3","KCNE1",0.095,NA,0.05
"CD7","CEBPA",0,0.132,0.016
"CD7","SPN",0,0.207,0.103
"ADRBK1","FSHR",NA,NA,NA
"ADRBK1","GNB1",NA,NA,NA
"ADRBK1","OR6N1",NA,NA,NA
"ADRBK1","CXCR4",NA,NA,NA
"ADRBK1","P2RY11",NA,NA,NA
"ADRBK1","OR1M1",NA,NA,NA
"ADRBK1","UTS2R",NA,NA,NA
"ADRBK1","CSNK1E",NA,NA,NA
"ADRBK1","GIT1",NA,NA,NA
"ADRBK1","OR2Z1",NA,NA,NA
"ADRBK1","OR4C46",NA,NA,NA
"SEZ6L2","DOC2A",NA,NA,NA
"ACAD9","TXNRD2",0.217,0.029,0.213
"ACAD9","NDUFV1",0.321,0.391,0.27
"ACAD9","NDUFA3",0.321,0.412,0.289
"ACAD9","ECHS1",0.115,0.445,0.243
"TCAP","TNNI1",0.095,0.332,0.389
"TCAP","OBSCN",0.307,0.283,0.362
"TCAP","TNNT2",0.182,0.452,0.435
"TCAP","TPM2",0.249,0.322,0.36
"CAMKK2","STK11",0.184,0.269,0.089
"CAMKK2","CALML5",0.173,0.184,0.069
"NFKBIB","NFKB2",0.145,0.203,0.227
"NFKBIB","CORT",0.071,0.148,0
"NFKBIB","TNF",0.074,0.137,0.113
"NFKBIB","PSME4",0.055,0.145,0.227
"NFKBIB","PSMA7",0.057,0.131,0.227
"GNAI2","PIK3R5",0.236,0.235,0.219
"GNAI2","RTN4RL2",0,0.144,0.151
"GNAI2","RHOG",0.255,0.221,0.167
"GNAI2","CXCR4",0.056,0.199,0.184
"GNAI2","FSHR",0.047,0.255,0.105
"GNAI2","CACNA1A",0.047,0.114,0.109
"GNAI2","SLC3A2",0.087,0.074,0.171
"GNAI2","PTPRU",0.128,0.153,0.085
"GNAI2","GNB1",0.232,0.295,0.248
"GNAI2","RGS14",0.057,0.227,0.17
"GNAI2","OPTC",0,NA,0.079
"GNAI2","NPW",0.095,0.202,0.214
"GNAI2","DIRAS3",0.095,0.16,NA
"GNAI2","CORT",0.195,0.273,0.081
"GNAI2","DHX30",0.191,0.026,0.131
"GNAI2","GRM4",0,0.272,0.157
"GNAI2","IGFALS",0.095,0.126,0.18
"GNAI2","HCK",0.137,0.161,0.215
"GNAI2","DIRAS2",0.465,NA,0.187
"BAI1","RHOG",NA,NA,NA
"SPHK1","ANAPC2",0.095,0.236,0.111
"SPHK1","TNF",0.133,0.328,0.116
"SPHK1","PPAP2C",NA,NA,NA
"KLHDC3","SOS1",0.074,0.193,0.109
"KLHDC3","RASGRP2",0.062,0.187,0.111
"ANAPC2","KLC2",0.095,0.025,0.166
"ANAPC2","SOCS1",0.095,0.247,0.246
"ANAPC2","PSMA7",0.095,0.317,0.213
"ANAPC2","MIB2",0.095,0.322,0.129
"ANAPC2","PCGF6",0.095,0.198,0.31
"ANAPC2","HIST1H2AC",0.046,0.105,0.166
"ANAPC2","ASB2",0.095,0.236,0.288
"ANAPC2","HECTD3",0.095,0.473,0.113
"ANAPC2","PSME4",0.095,0.243,0.254
"ANAPC2","RNF130",0,0.193,0.097
"ANAPC2","UBE2V1",0.095,0.242,0.262
"ANAPC2","IFIT2",0.095,0.104,0.144
"TSC22D3","SCNN1D",0,0.3,0.046
"KLC2","RHOG",0.074,0.116,0.12
"KLC2","KIF1A",0.11,0.359,0.212
"KLC2","LSMD1",NA,NA,NA
"KLC2","SURF4",0.095,0.265,0.119
"KLC2","HLA-DMA",0.046,0.373,0.135
"KLC2","HLA-DRB1",0.046,0.333,0.131
"KLC2","NFKB2",0.047,0.022,0.159
"KLC2","HLA-DQA2",0,0.28,0.123
"KLC2","OSBPL1A",0.063,0.272,0.112
"KLC2","DYNC1H1",0.079,0.331,0.254
"KLC2","KIF25",0.128,0.204,0.273
"KLC2","HLA-DRA",0.067,0.343,0.133
"KLC2","FOXH1",0.071,0.028,0.152
"KLC2","KIFC1",0.134,0.255,0.272
"KLC2","EXT2",0.048,0.019,0.133
"OR2Z1","GNB1",0,NA,0.187
"OR2Z1","ZNF414",0,NA,NA
"DLGAP1","HOMER3",0.085,0.169,0.187
"DLGAP1","SYNGAP1",NA,0.398,0.022
"DLGAP1","CAMK2A",0.059,0.398,0.187
"TRAPPC5","XAB2",0.095,0.128,0.147
"TRAPPC5","MRPL21",0.034,0.167,0.16
"FKBP10","ECE1",NA,NA,NA
"FKBP10","CRTAP",NA,NA,NA
"FKBP10","CHCHD2",NA,NA,NA
"APOL1","COMT",0.034,0.075,0.159
"APOL1","LPA",0.052,0.042,0.301
"APOL1","SP1",0.057,0.182,0.118
"COX5A","UQCRQ",0.561,0.609,0.485
"COX5A","ATP5G2",NA,NA,NA
"COX5A","WDTC1",0.095,0.173,0.12
"COX5A","SDHC",0.306,0.609,0.417
"COX5A","CHCHD2",0.055,0.183,0.301
"COX5A","TRIM3",0.119,0.173,0.097
"COX5A","MDH2",0.211,0.609,0.246
"COX5A","MGAM",0.114,0.116,0.199
"COX5A","ATP5G1",NA,NA,NA
"COX5A","NDUFV1",0.321,0.609,0.385
"CES2","CDA",0.225,0.193,0.189
"TNIP1","LRRC20",0.095,NA,NA
"TNIP1","TNF",0.168,0.301,0.039
"GYS1","ISYNA1",0.119,0.596,0.138
"GYS1","SLC1A5",0.032,0.034,0.087
"GYS1","PGK1",0.148,0.52,0.115
"GYS1","UGP2",0.17,0.644,0.099
"MRPS24","MRPL21",0.392,0.603,0.441
"MRPS24","MRPL52",0.498,0.567,0.441
"OS9","BET1L",0.095,0.189,0.243
"BID","TP73",0.066,0.393,0.112
"BID","MCL1",0.081,0.388,0.226
"BID","BBC3",0.095,0.48,0.181
"PRMT5","GEMIN4",0.095,0.184,0.183
"PRMT5","GTF2F1",0.109,0.195,0.196
"PRMT5","DYNC1H1",0.121,0.239,0.176
"PRMT5","LSM2",0.084,0.171,0.208
"PRMT5","HIST1H2AC",0.256,0.188,0.141
"PRMT5","PRMT8",0.371,0.395,0.096
"NUDC","RANGAP1",0.174,0.011,0.149
"NUDC","INCENP",0.095,0.017,0.148
"NUDC","DYNC1H1",0.079,0.024,0.124
"NUDC","MDH2",0.037,0.019,0.133
"CHDH","PLA2G2F",0.094,0.507,0.113
"CHDH","TBXAS1",0.196,0.114,0.12
"CHDH","ECHS1",0.119,0.308,0.336
"CHDH","HSD17B1",0.181,0.238,0.113
"CHDH","DHRS7B",NA,0.114,0.117
"OSBPL1A","HLA-DMA",0.046,0.311,0.1
"OSBPL1A","HLA-DRB1",0.04,0.291,0.215
"OSBPL1A","DYNC1H1",0.091,0.171,0.177
"OSBPL1A","HLA-DQA2",0,0.245,0.186
"OSBPL1A","HLA-DRA",0.047,0.314,0.21
"TTLL11","CRTC2",0,0.147,0.097
"HIST1H2AC","FOXK1",0.256,0.034,0.178
"HIST1H2AC","TAF1C",0.256,0.055,0.186
"HIST1H2AC","TCF7",0.256,0.098,0.17
"HIST1H2AC","SUDS3",0.046,0.211,0.25
"HIST1H2AC","POLR2L",0.046,0.064,0.176
"HIST1H2AC","MTA1",0.256,0.128,0.196
"HIST1H2AC","SIN3B",0.046,0.249,0.271
"HIST1H2AC","PHF1",0.256,0.235,0.222
"HIST1H2AC","BAZ1B",0.046,0.203,0.252
"HIST1H2AC","BCL9L",0.046,0.167,0.184
"HIST1H2AC","MYBBP1A",0.256,0.107,0.134
"SLC34A1","SLC9A3R2",0.074,0.034,0.141
"GEMIN4","LSM2",0.095,0.311,0.255
"GEMIN4","KHSRP",0.095,0.255,0.181
"FGF8","MSX1",0.032,0.279,0
"FGF8","PAX8",0.03,0.408,0
"FGF8","NPM3",0.047,0.034,0
"FGF8","WNT11",0.123,0.334,0.214
"FGF8","NES",0.046,0.192,0
"FGF8","LBH",NA,NA,NA
"FGF8","TH",0.175,0.245,0
"FGF8","ALX4",0.015,0.209,0
"FGF8","TBX1",0.034,0.351,0
"FGF8","LHX2",0,0.323,NA
"RHOT2","RHOG",0.308,0.28,0.159
"RHOT2","OBSCN",0.068,0.297,0.149
"RHOT2","RPS2",0.101,0.146,0.131
"RHOT2","FGD3",0.071,0.27,0.096
"RHOT2","ARHGEF16",0.081,0.26,0.227
"RHOT2","VAV1",0.09,0.252,0.168
"RHOT2","ARHGAP9",0.122,0.231,0.103
"RHOT2","SOS1",0.065,0.269,0.159
"RHOT2","RHOBTB1",0.343,0.349,0.149
"PORCN","WNT11",0,0.145,0.058
"RPLP2","RPL14",0.221,0.438,0.255
"RPLP2","EXOSC3",0.047,0.341,0.145
"RPLP2","DDOST",0.038,0.214,0.137
"RPLP2","RPL10",0.205,0.391,0.201
"RPLP2","RPL7",0.177,0.417,0.257
"RPLP2","RPS21",0.246,0.452,0.261
"RPLP2","RPL27A",0.246,0.521,0.225
"RPLP2","RPL11",0.196,0.335,0.253
"RPLP2","RPS2",0.174,0.458,0.291
"RPLP2","RPL13A",0.227,0.464,0.293
"RPLP2","GSPT2",0.047,0.388,0.124
"RPLP2","RPL37A",0.246,0.521,0.326
"RPLP2","RPL41",0.197,0.506,0.264
"RPLP2","RPLP0",0.213,0.424,0.26
"RPLP2","RPL36AL",0.095,NA,0.211
"RPLP2","RPL18",0.272,0.506,0.283
"RPLP2","EEF1G",0.071,0.227,0.169
"RPLP2","RPL32",0.272,0.506,0.26
"RPLP2","EIF4A2",0.039,0.355,0.122
"RPLP2","EIF5A",0.06,0.299,0.134
"RPLP2","FAU",0.046,NA,NA
"NDUFV1","MDH2",0.321,0.365,0.235
"NDUFV1","RNASET2",0.142,0.124,0.09
"NDUFV1","POR",0.542,0.194,0.158
"NDUFV1","UQCRQ",0.321,0.609,0.371
"NDUFV1","SDHC",0.321,0.416,0.368
"NDUFV1","NDUFA3",0.644,0.628,0.38
"NDUFV1","SLC9A3R2",0,0.332,0.077
"KIF1A","PPFIA3",0.095,0.224,0.173
"KIF1A","KIFC1",0.416,0.379,0.265
"KIF1A","SURF4",0.095,0.183,0.076
"KIF1A","OBSCN",0.12,0.157,0.177
"KIF1A","DYNC1H1",0.271,0.355,0.222
"KIF1A","KIF25",0.469,0.308,0.322
"KIF1A","WDTC1",0.095,0.034,0.12
"KIF1A","GIT1",0.095,0.027,0.026
"EXOSC3","ZFP36L1",0.155,0.317,0.174
"EXOSC3","RPLP0",0.149,0.356,0.14
"EXOSC3","RPL14",0.122,0.417,0.149
"EXOSC3","RPL32",0.123,0.333,0.164
"EXOSC3","KHSRP",0.174,0.397,0.312
"EXOSC3","KPNA6",0.047,0.334,0.176
"EXOSC3","RPL7",0.149,0.422,0.173
"EXOSC3","RPL27A",0.127,0.341,0.16
"EXOSC3","RPL11",0.143,0.366,0.193
"EXOSC3","RPS2",0.133,0.406,0.164
"EXOSC3","RPL41",0.169,0.333,0.178
"EXOSC3","RPL36AL",0.095,NA,0.165
"EXOSC3","RPL18",0.123,0.333,0.181
"EXOSC3","RPL13A",0.15,0.372,0.182
"EXOSC3","RPL10",0.109,0.357,0.162
"EXOSC3","RPL37A",0.127,0.341,0.161
"UTS2R","GNB1",0,0.228,0.137
"UTS2R","P2RY11",0.336,0.208,0.228
"UTS2R","EVX1",0,NA,0.022
"UTS2R","ZFPM1",0,0.13,0.016
"CRTAP","COL9A3",0,0.017,0.293
"P2RY11","GNB1",0,0.305,0.139
"P2RY11","FSHR",0.262,0.281,0.209
"P2RY11","ADM2",0,0.162,0
"P2RY11","HTR4",0.412,0.228,0.169
"P2RY11","WDTC1",0,0.034,0.022
"P2RY11","ENTPD2",0,0.034,0.14
"P2RY11","GPR20",0.364,0.298,0.205
"ANP32E","RPS2",0.063,0.183,0.147
"ANP32E","H2AFY",0.112,0.508,0.331
"POLR2L","ENTPD2",0.142,0.183,0.067
"POLR2L","CTNNBL1",0.041,0.223,0.168
"POLR2L","UBL5",0.03,0.232,0.134
"POLR2L","BAZ1B",0.275,0.292,0.221
"POLR2L","SP1",0.051,0.281,0.186
"POLR2L","MYBBP1A",0.02,0.268,0.185
"POLR2L","PCBP2",0.047,0.22,0.158
"POLR2L","GTF2F1",0.044,0.407,0.297
"POLR2L","LSM2",0.042,0.259,0.23
"POLR2L","POLR2J2",0.502,NA,0.708
"POLR2L","RPL18",0.017,0.226,0.186
"POLR2L","TAF1C",0.035,0.452,0.267
"POLR2L","CPSF1",0.042,0.32,0.214
"POLR2L","XAB2",0.095,0.316,0.214
"POLR2L","ZMAT5",NA,0.249,0.189
"IL32","TNF",0.095,0.157,0.086
"STK11","WDR6",0.086,0.193,0.146
"STK11","WDTC1",0.095,0.229,0.244
"STK11","EIF4EBP1",0.052,0.223,0.095
"STK11","CRTC2",0.059,0.156,0.166
"WNT11","ALX4",0.086,0.136,0.046
"WNT11","TCF7",0.141,0.172,0.033
"WNT11","GNB1",0.052,0.212,0.123
"CNDP2","GCLM",0.142,0.729,0.123
"CNDP2","GLUD2",0.142,0.31,0.113
"ODF3","PFDN2",0.095,NA,NA
"ODF3","ODF4",0.095,NA,NA
"EIF4A2","RPS21",0.109,0.329,0.175
"EIF4A2","RPL27A",0.109,0.355,0.156
"EIF4A2","RPL11",0.127,0.259,0.128
"EIF4A2","EIF4EBP1",0.047,0.328,0.155
"EIF4A2","RPL13A",0.129,0.375,0.137
"EIF4A2","EIF4G3",0.184,0.603,0.426
"EIF4A2","RPL37A",0.109,0.355,0.128
"EIF4A2","RPL14",0.107,0.299,0.125
"EIF4A2","RPL32",0.103,0.359,0.167
"EIF4A2","EIF5A",0.158,0.21,0.123
"EIF4A2","FKBP1C",NA,NA,NA
"EIF4A2","FTSJ3",0.166,0.204,0.093
"EIF4A2","RPL7",0.134,0.29,0.115
"EIF4A2","PCBP2",0.119,0.166,0.087
"EIF4A2","RPS2",0.121,0.356,0.107
"EIF4A2","RPL18",0.103,0.359,0.125
"EIF4A2","RPL36AL",0.095,NA,0.145
"EIF4A2","RPL10",0.095,0.305,0.144
"EIF4A2","RPLP0",0.131,0.3,0.11
"EIF4A2","RPL41",0.148,0.359,0.194
"EIF4A2","EEF1G",0.055,0.278,0.104
"EIF4A2","FAU",0.285,NA,NA
"THOC6","CPSF1",NA,0.407,0.238
"TACC3","INCENP",0.095,0.268,0.194
"TACC3","FOXM1",0.095,0.216,0.12
"ZFPM1","STAT5A",0.155,0.179,0.121
"ZFPM1","MTA1",0.252,0.196,0.223
"ZFPM1","GATA2",0.265,0.365,0.125
"ARFRP1","WDTC1",0.095,0.034,0.12
"ARFRP1","DNAJB2",0.071,0.066,0.209
"ARFRP1","LSMD1",NA,NA,NA
"ARFRP1","TGOLN2",0.095,0.015,0.262
"LIMS2","OBSCN",NA,0.28,0.108
"MDH2","TXNRD2",0.184,0.026,0.228
"MDH2","PGK1",0.195,0.239,0.148
"MDH2","EEF1G",0.034,0.135,0.149
"MDH2","GLUD2",0.22,0.443,0.286
"MDH2","SDHC",0.227,0.431,0.201
"MDH2","ATP5G2",NA,NA,NA
"MDH2","IDH2",0.221,0.502,0.312
"MYT1","SIN3B",0.015,0.258,0.17
"TSEN54","CPSF1",0.066,0.332,0.213
"GLUD2","IDH2",0.238,0.42,0.286
"GLUD2","PGK1",0.345,0.212,0.113
"GLUD2","GCLM",0.076,0.304,0.113
"CNGA2","CALML5",0.079,NA,0.162
"FOXK1","SUDS3",0.047,0.229,0.195
"OR4C46","GNB1",NA,0.349,0.187
"STAC3","NUMA1",0.076,0.239,0.188
"SP1","KLF6",0.257,0.278,0.127
"SP1","ACTA1",0.106,0.265,0.095
"SP1","GTF2F1",0.191,0.292,0.178
"SP1","CEBPA",0.284,0.243,0.184
"SP1","SDHC",0.078,0.224,0.131
"SP1","NFKB2",0.243,0.281,0.164
"SP1","CRABP2",0.06,0.212,0.121
"SP1","FOXM1",0.23,0.25,0.244
"SP1","NR5A1",0.226,0.298,0.194
"SP1","TNF",0.197,0.267,0.031
"SP1","PPP2R4",NA,NA,NA
"SP1","BBC3",0.079,0.2,0.072
"SP1","APOL3",0.036,0.153,0
"IRF7","SOCS1",0.043,0.324,0.163
"IRF7","ADAR",0.101,0.306,0.155
"IRF7","TRIM46",NA,0.148,0.022
"IRF7","HLA-DQA2",0,0.256,0.219
"IRF7","EIF4EBP1",0.047,0.162,0.122
"IRF7","GTF2F1",0.087,0.234,0.132
"IRF7","STAT4",0.155,0.177,0.186
"IRF7","IRF2",0.249,0.349,0.163
"IRF7","IFITM1",0.095,0.349,0.055
"IRF7","IFI30",0.04,0.221,0.137
"IRF7","HLA-DRA",0.042,0.261,0.215
"IRF7","TRIM22",0.12,0.281,0.187
"IRF7","TNF",0.162,0.314,0.134
"IRF7","TRIM3",0.047,0.088,0.097
"IRF7","HLA-DRB1",0.033,0.255,0.221
"IRF7","HLA-G",0.061,0.359,0.235
"IRF7","UBE2V1",0.04,0.289,0.144
"IRF7","IFIT2",0.115,0.295,0.155
"SOCS1","RNF130",0,0.08,0.097
"SOCS1","TNF",0.205,0.303,0.111
"SOCS1","VAV1",0.176,0.322,0.135
"SOCS1","PIM2",0.048,0.206,0.097
"SOCS1","UBE2V1",0.048,0.31,0.23
"SOCS1","STAT5A",0.038,0.329,0.164
"SOCS1","STAT4",0.048,0.328,0.164
"SOCS1","MIB2",0.048,0.222,0.115
"SOCS1","ASB2",0.048,0.171,0.218
"SOCS1","CXCR4",0.073,0.265,0.115
"SOCS1","HECTD3",0.048,0.202,0.113
"PPAP2C","LPHN1",NA,NA,NA
