"symbol1","symbol2","MF","BP","CC"
"CTF1","TLX1",0.811,NA,NA
"CTF1","SOS1",0.715,0.686,0.689
"CATSPER3","CACNA2D4",NA,0,0.936
"CATSPER3","PPP2R4",NA,NA,NA
"CATSPER3","CACNA1H",NA,0.692,0.904
"CENPH","RANGAP1",0.623,0,0.8
"CENPH","INCENP",1,0,0.866
"CENPH","KIAA0101",NA,NA,NA
"CENPH","HIST1H2AC",0.741,0.49,0.853
"CENPH","NUDC",0.665,0.1,0.884
"CENPH","NPM1",0.531,0.181,0.773
"CENPH","PLK1",0.602,0.079,0.769
"TMSB4Y","TMSB4X",0.921,0.499,1
"BATF","CEBPA",0.859,0.453,0.926
"RPL30","HINT1",0.516,0.491,0.793
"RPL30","RPL7",0.935,0.679,0.924
"RPL30","RPS21",0.871,0.73,0.795
"RPL30","RPL27A",1,0.8,0.793
"RPL30","RPL11",0.89,0.567,0.886
"RPL30","UQCRQ",0.118,0.189,0.528
"RPL30","MRPL16",0.748,0.492,0.651
"RPL30","RPLP2",0.942,0.8,0.904
"RPL30","RPS9",0.87,0.715,0.904
"RPL30","RPS2",0.867,0.738,0.916
"RPL30","RPL4",1,0.8,0.888
"RPL30","DDOST",0.575,0.413,0.72
"RPL30","RPL36AL",1,NA,0.833
"RPL30","RPL18",0.942,0.833,0.922
"RPL30","RPL15",0.945,0.833,0.828
"RPL30","RPN1",0.761,0.477,0.676
"RPL30","RPL13A",0.927,0.797,0.851
"RPL30","RPL32",0.942,0.833,0.843
"RPL30","GSPT2",0.761,0.637,0.552
"RPL30","EEF2",0.783,0.484,0.799
"RPL30","EXOSC3",0.779,0.378,0.665
"RPL30","RPL10",0.899,0.672,0.804
"RPL30","RPL37A",1,0.8,0.912
"RPL30","MRPS12",1,0.591,0.575
"RPL30","RPL41",0.856,0.833,0.77
"RPL30","RPLP0",0.918,0.715,0.923
"RPL30","RPL14",0.945,0.714,0.906
"RPL30","EEF1G",0.746,0.549,0.83
"RPL30","RPS23",1,0.746,0.84
"RPL30","EIF4A2",0.758,0.48,0.565
"RPL30","FAU",1,NA,NA
"NTAN1","NUMA1",0,0.164,NA
"MRPL17","MRPL16",0.542,0.983,1
"MRPL17","RPS9",0.551,0.408,0.693
"MRPL17","RPS2",0.548,0.435,0.665
"MRPL17","RPL4",0.757,0.524,0.667
"MRPL17","RPL13A",0.612,0.437,0.685
"MRPL17","MRPL52",1,0.954,1
"MRPL17","EEF2",0.409,0.614,0.613
"MRPL17","RPL10",0.631,0.419,0.689
"MRPL17","MRPS12",0.757,0.947,0.933
"MRPL17","RPLP0",0.631,0.448,0.644
"MRPL17","MRPS24",0.701,0.983,0.911
"MRPL17","RPS23",0.757,0.467,0.718
"MRPL17","PSTPIP1",0.492,0.373,0.641
"MRPL17","MRPL21",0.701,1,1
"MRPL17","RPL11",0.583,0.253,0.704
"MRPL17","RPL7",0.607,0.392,0.679
"MRPL17","RPL27A",0.757,0.524,0.747
"RHPN1","RGS14",1,NA,0.871
"RHPN1","ZFYVE1",1,NA,0.705
"F11R","KCNE1",0.476,0.333,0.554
"F11R","S100A8",0.558,0.479,0.71
"ARHGAP17","RHOBTB1",0.496,0.78,0.923
"ARHGAP17","RHOG",0.659,0.635,0.808
"ARHGAP17","TNK2",0.589,0.438,0.77
"ARHGAP17","RHOT2",0.647,0.586,0.814
"PSMB4","ANAPC2",1,0.466,0.692
"PSMB4","PSME4",0.56,0.74,0.924
"PSMB4","OAZ2",0.648,0.438,0.784
"PSMB4","TNF",0.676,0.156,0.572
"PSMB4","NFKBIB",0.736,0.522,1
"PSMB4","FAU",0.712,NA,NA
"PSMB4","NFKB2",0.655,0.393,0.752
"PSMB4","PSMA7",0.954,1,0.957
"PSMB4","CDC25A",0.692,0.368,0.81
"PSMB4","RPN1",0.674,0.627,0.63
"PSMB4","PLK1",0.636,0.282,0.629
"TEPP","DPH5",NA,NA,NA
"FTCD","GLUD2",0.196,0.435,0.812
"MCM3AP","KPNA6",NA,NA,0.876
"FCN2","FCN1",0.594,0.586,0.674
"LILRA4","HLA-G",0.754,0.343,0.497
"HIPK4","PLK1",1,NA,NA
"SHKBP1","GNB2",1,0.309,NA
"MYL3","TCAP",0.312,0.558,0.923
"MYL3","MYO18B",NA,NA,0.686
"MYL3","TNNT2",0.314,0.855,0.849
"MYL3","ACTA1",0.418,0.615,0.661
"MYL3","TPM2",0.54,0.789,0.712
"MYL3","MIB2",0.253,0.021,0.687
"MYL3","CAMK2A",0.121,0.121,0.581
"MYL3","TNNI1",0.398,0.725,0.759
"AZGP1","SARDH",0.321,0.002,0.721
"HK3","MRPL52",0,0.408,0.533
"HK3","MGAM",0.296,0.477,0.756
"HK3","MDH2",0,0.446,0.71
"HK3","FCN1",0.074,0.411,0.82
"HK3","WDTC1",0.188,0.242,0.651
"HK3","PGK1",0.073,0.453,0.772
"HK3","UGP2",0.084,0.419,0.818
"HK3","HCK",0.264,0.368,0.565
"HK3","IDH2",0,0.513,0.708
"HK3","SLC3A2",0.059,0.223,0.724
"HK3","ACTA1",0.066,0.125,0.582
"LY6E","LY6H",1,0.463,0.906
"HBE1","TH",0.47,0.207,0.517
"HBE1","PAH",0.186,0.27,1
"HBE1","HBD",1,1,1
"HBE1","DCXR",0.285,0.226,0.499
"HBE1","ECHS1",0.434,0.308,0.391
"CYGB","ECHS1",0.428,0,0.618
"CYGB","TH",0.503,0.115,0.579
"CYGB","PAH",0.186,0,1
"CABP2","CACNA1A",0.249,0.427,0.764
"CABP2","ACTA1",0.249,0.418,0.423
"CABP2","OBSCN",0.477,0.416,0.605
"CABP2","TUBB",0.249,0.505,0.56
"CABP2","POR",0.249,0.335,0.804
"CABP2","MYO18B",NA,NA,0.059
"CABP2","CAMK2A",0.439,0.405,0.634
"CABP2","TNNI1",0.249,0.503,0.543
"CABP2","EEF1G",0.249,0.288,0.769
"CABP2","FAU",0.059,NA,NA
"CABP2","MYO1A",NA,0.668,0.53
"TAL1","GATA2",0.875,0.549,0.751
"TAL1","TLX1",0.755,NA,NA
"TAL1","ZFPM1",0.873,0.577,0.768
"PROK2","GNB1",0.648,0.519,0.891
"PROK2","FGF8",0.259,0.526,1
"PROK2","S100A12",0.648,0.513,1
"PROK2","UTS2R",0.189,0.611,0.669
"PROK2","GNB2",0.648,0.386,0.955
"PROK2","ADRBK1",NA,NA,NA
"PROK2","P2RY11",0.272,0.464,0.599
"CHCHD4","TIMM8A",1,0.009,1
"CHCHD4","RAB5B",0.561,0.089,0.583
"CHCHD4","RHOT2",0.633,0.16,0.735
"CHCHD4","CHCHD2",0.715,0.198,0.954
"PF4","GNB1",0.62,0.551,0.643
"PF4","NPW",1,0.351,1
"PF4","VEGFB",0.59,0.535,0.775
"PF4","GNB2",0.62,0.354,0.705
"PF4","GP9",1,0.292,0.44
"PF4","TNF",0.706,0.555,0.602
"PF4","TMSB4X",0.638,0.471,0.826
"PF4","FLII",0.639,NA,0.526
"PF4","ADCY1",0.068,0.456,0.701
"PF4","WDTC1",1,0.425,0.751
"PF4","GNAI2",0.684,0.54,0.688
"PF4","CXCR4",0.452,0.628,0.678
"PF4","CORT",0.592,0.386,0.641
"PF4","GRM4",0.251,0.462,0.601
"DTX3L","ANAPC2",1,0.27,0.797
"DTX3L","SOCS1",0.703,0.339,0.845
"DTX3L","H2AFY",0.618,0.421,0.687
"DTX3L","RNF130",0.425,0.3,1
"DTX3L","MIB2",0.723,0.443,0.849
"DTX3L","IRF7",0.627,0.446,0.919
"DTX3L","ASB2",0.704,0.517,0.753
"DTX3L","HECTD3",0.723,0.953,0.674
"DTX3L","UBE2V1",0.675,0.609,0.839
"RPN1","RPS9",0.69,0.512,0.708
"RPN1","RPL15",0.739,0.571,0.695
"RPN1","RPL41",0.628,0.571,0.625
"RPN1","RPS2",0.723,0.556,0.723
"RPN1","RPL36AL",1,NA,0.861
"RPN1","DDOST",0.949,0.701,0.883
"RPN1","OS9",1,0.517,0.814
"RPN1","RPL4",0.761,0.569,0.771
"RPN1","RPL18",0.624,0.571,0.778
"RPN1","PPIB",0.614,0.241,0.743
"RPN1","RPL13A",0.661,0.502,0.665
"RPN1","RPL10",0.693,0.487,0.839
"RPN1","RPL37A",0.761,0.569,0.67
"RPN1","RAB5B",0.588,0.237,0.718
"RPN1","RPLP0",0.713,0.478,0.745
"RPN1","RPL14",0.739,0.51,0.715
"RPN1","RPL32",0.624,0.571,0.72
"RPN1","RPS23",0.761,0.481,0.796
"RPN1","RAB5C",0.624,0.237,0.605
"RPN1","PSMA7",0.69,0.627,0.623
"RPN1","RPL7",0.776,0.481,0.712
"RPN1","RPL27A",0.761,0.569,0.885
"RPN1","RPS21",0.605,0.475,0.612
"RPN1","RPL11",0.71,0.419,0.721
"RPN1","RPLP2",0.655,0.569,0.717
"SAP30","HINT1",0.541,1,0.783
"SAP30","SUDS3",0.821,0.886,0.873
"SAP30","FOXK1",0.596,0.559,0.885
"SAP30","HIST1H2AC",0.741,0.511,0.81
"SAP30","HIST1H2AA",0.741,0.438,0.716
"SAP30","SIN3B",1,0.839,0.866
"SAP30","HDAC3",0.801,0.886,0.738
"ANXA5","STAT5A",0.526,0.361,0.735
"ANXA5","EIF4EBP1",0.469,0.208,0.827
"ANXA5","SDHC",0.129,0.199,0.636
"ANXA5","CXCR4",0.436,0.559,0.8
"ANXA5","MCL1",0.494,0.569,0.801
"ANXA5","SPN",0.152,0.464,0.771
"ANXA5","NPM1",0.54,0.484,0.815
"ANXA5","HRAS",0.57,0.55,0.845
"ANXA5","IL13",1,0.395,0.763
"ANXA5","TUBB",0.525,0.482,0.777
"ANXA5","IL7R",0.458,0.535,0.68
"ANXA5","WDTC1",1,0.387,0.802
"ANXA5","LAMP1",0.554,0.32,0.799
"ANXA5","BBC3",0.508,0.456,0.633
"ANXA5","TNF",0.553,0.471,0.748
"ANXA5","HDAC3",0.513,0.414,0.774
"RPS23","RPL7",0.935,0.811,0.826
"RPS23","RPS21",0.871,0.803,0.935
"RPS23","RPL27A",1,0.841,0.9
"RPS23","RPS9",0.87,0.801,0.89
"RPS23","RPL11",0.89,0.653,0.903
"RPS23","MRPL16",0.748,0.55,0.718
"RPS23","RPLP2",0.942,0.841,0.799
"RPS23","RPL4",1,0.841,0.83
"RPS23","RPS2",0.867,0.83,0.867
"RPS23","DDOST",0.575,0.407,0.797
"RPS23","RPL36AL",1,NA,0.908
"RPS23","RPL18",0.942,0.871,0.911
"RPS23","RPL15",0.945,0.871,0.89
"RPS23","RPL13A",0.927,0.791,0.836
"RPS23","GSPT2",0.761,0.682,0.619
"RPS23","EEF2",0.783,0.497,0.787
"RPS23","RPL10",0.899,0.769,0.884
"RPS23","RPL37A",1,0.841,0.796
"RPS23","RPL41",0.856,0.871,0.86
"RPS23","RPLP0",0.918,0.825,0.808
"RPS23","MRPS24",0.942,0.55,0.682
"RPS23","CSNK1E",0.786,0.367,0.823
"RPS23","RPL14",0.945,0.845,0.798
"RPS23","EEF1G",0.746,0.397,0.843
"RPS23","RPL32",0.942,0.871,0.905
"RPS23","EIF4A2",0.758,0.512,0.627
"RPS23","EIF5A",0.75,0.39,0.769
"RPS23","FAU",1,NA,NA
"RPS23","MYBBP1A",0.688,0.353,0.763
"NPM1","PRAM1",0.592,0.226,0.68
"NPM1","NPM3",0.675,1,0.799
"NPM1","IDH2",0.33,0.139,0.556
"NPM1","RPL37A",0.588,0.347,0.783
"NPM1","RPL14",0.589,0.505,0.678
"NPM1","TNF",0.616,0.549,0.586
"NPM1","SURF4",1,0.355,0.59
"NPM1","PADI4",0.535,0.469,0.848
"NPM1","SP1",0.683,0.45,0.758
"NPM1","MYBBP1A",0.441,0.463,0.793
"NPM1","HRAS",0.544,0.616,0.74
"NPM1","RPL11",0.587,0.574,0.851
"NPM1","STAT5A",0.556,0.366,0.692
"NPM1","RPL4",0.588,0.347,0.872
"NPM1","CD7",0.624,0.237,0.654
"NPM1","HIST1H2AC",0.869,0.387,0.707
"NPM1","FOXM1",0.609,0.538,1
"NPM1","CEBPA",0.739,0.478,0.745
"NPM1","ADRBK1",NA,NA,NA
"NPM1","AQP7",0.024,0.153,0.742
"NPM1","RPL13A",0.388,0.403,0.868
"NPM1","PLK1",0.596,0.604,0.753
"NPM1","NUMA1",0.565,0.381,0.714
"HIST1H2AA","FOXK1",0.885,0.219,0.826
"HIST1H2AA","HDAC3",0.741,1,0.707
"HIST1H2AA","HCFC1",0.741,0.68,0.667
"HIST1H2AA","SUDS3",0.741,0.775,0.785
"HIST1H2AA","HIST1H2AC",1,1,0.965
"HIST1H2AA","PRMT5",0.741,0.64,0.727
"HIST1H2AA","MTA1",0.824,0.775,0.793
"ADCY1","GNB2",0.086,0.435,0.854
"ADCY1","CXCR4",0.029,0.443,0.812
"ADCY1","GPR20",0,0.478,0.816
"ADCY1","GNB1",0.086,0.609,0.844
"ADCY1","HRAS",0.074,0.402,0.886
"ADCY1","NPW",0.201,0.423,0.888
"ADCY1","GNAI2",0.074,0.565,0.849
"ADCY1","CORT",0,0.533,0.751
"ADCY1","P2RY11",0.006,0.515,0.875
"ADCY1","GRM4",0,0.517,0.918
"ADCY1","HTR4",0,0.526,0.893
"ADCY1","FSHR",0.081,0.443,0.827
"ADCY1","ADM2",0,0.466,0.888
"RAPSN","ACHE",0.316,0.26,0.657
"RAPSN","CHRNG",0.316,0.57,0.678
"RAPSN","ACTA1",0.316,0.088,0.559
"SCN3B","WNT11",0.315,0.258,0.585
"PPIB","FKBP10",NA,NA,NA
"PPIB","RANGAP1",0.621,0.015,0.697
"PPIB","HINT1",0.389,0.246,0.718
"PPIB","PCBP2",0.684,0.316,0.826
"PPIB","STAT5A",0.589,0.134,0.594
"PPIB","CRTAP",1,0.4,0.808
"PPIB","OS9",1,0.113,0.705
"PPIB","ECHS1",0.543,0,0.511
"PPIB","ISYNA1",0.596,0,0.645
"PPIB","COL9A3",0.138,0.104,0.671
"PPIB","ADAMTS13",0.62,0.156,0.581
"PPIB","IRF3",0.633,0.19,0.711
"PPIB","FKBP1C",NA,NA,NA
"KIAA0101","FOXM1",NA,NA,NA
"KIAA0101","WDTC1",NA,NA,NA
"KIAA0101","PLK1",NA,NA,NA
"KIAA0101","SPHK1",NA,NA,NA
"KIAA0101","CSNK2B",NA,NA,NA
"KIAA0101","NUMA1",NA,NA,NA
"KIAA0101","TNF",NA,NA,NA
"KIAA0101","RRM2",NA,NA,NA
"KIAA0101","CKS1B",NA,NA,NA
"PLK1","BRSK1",0.754,0.534,0.716
"PLK1","FOXM1",0.671,0.612,1
"PLK1","CDC25A",0.655,0.618,0.688
"PLK1","CSNK1E",0.795,0.685,0.688
"PLK1","PPP2R4",NA,NA,NA
"PLK1","NUDC",0.632,0.304,0.658
"PLK1","MUS81",0.553,0.381,0.593
"PLK1","TBC1D2B",0.625,0.203,1
"PLK1","DYRK2",0.837,0.347,0.675
"PLK1","AZI1",NA,NA,NA
"PLK1","PCNT",1,0.546,0.733
"PLK1","RRM2",0.6,0.319,1
"PLK1","SCNN1D",1,0.561,0.591
"PLK1","KIFC1",0.61,0.449,0.745
"PLK1","EIF4EBP1",0.584,0.418,0.599
"PLK1","DUSP23",0.587,0.756,0.624
"PLK1","HIST1H2AC",0.75,0.332,0.665
"PLK1","ANAPC2",1,0.162,0.614
"PLK1","PSME4",0.566,0.354,0.618
"PLK1","DYRK1B",0.748,0.365,1
"PLK1","MYT1",0.475,0.839,0.672
"PLK1","ACTA1",0.67,0.295,0.579
"PLK1","CALML5",0.393,0.4,0.622
"PLK1","CNTROB",0.646,0.296,0.687
"PLK1","INCENP",1,0.372,0.908
"PLK1","CKS1B",0.635,0.486,0.535
"PLK1","HRAS",0.655,0.599,0.615
"PLK1","RANGAP1",0.625,0.12,0.701
"PLK1","PSMA7",0.682,0.282,0.625
"PLK1","TUBB",0.623,0.654,0.716
"PLK1","MIB2",0.685,0.284,0.599
"PLK1","TACC3",1,0.496,0.768
"PLK1","KIF25",0.461,0.51,0.623
"PLK1","DYNC1H1",0.581,0.51,0.7
"MYO1A","CALML5",NA,0.199,0.569
"MYO1A","ACTA1",NA,0.233,0.619
"MYO1A","ARPC4",NA,0.096,0.512
"MYO1A","TPM2",NA,0.265,0.581
"MYO1A","HRAS",NA,0.107,0.652
"MYO1A","MYL6",NA,0.335,0.668
"MYO1A","RAB5B",NA,0.269,0.646
"MYO1A","ARPC5",NA,0.222,0.621
"MYO1A","CALB2",NA,0.016,0.547
"MRPL16","MRPL52",1,0.962,1
"MRPL16","MRPS24",0.833,1,0.911
"MRPL16","RPL14",0.627,0.526,0.687
"MRPL16","RPL32",0.833,0.615,0.738
"MRPL16","PSTPIP1",0.253,0.387,0.641
"MRPL16","MRPL21",0.833,0.983,1
"MRPL16","EIF5A",0.366,0.286,0.633
"MRPL16","RPL7",0.612,0.481,0.679
"MRPL16","RPS9",0.725,0.505,0.693
"MRPL16","RPS2",0.5,0.53,0.665
"MRPL16","RPL4",0.748,0.609,0.667
"MRPL16","RPL36AL",0.407,NA,0.74
"MRPL16","RPL18",0.833,0.615,0.678
"MRPL16","EEF2",0.355,0.649,0.613
"MRPL16","RPLP0",0.766,0.523,0.644
"MRPL16","EEF1G",0.303,0.634,0.69
"MRPL16","FAU",0.667,NA,NA
"MRPL16","RPL27A",0.748,0.609,0.747
"MRPL16","RPS21",0.667,0.495,0.703
"MRPL16","RPL11",0.682,0.318,0.704
"MRPL16","RPLP2",0.696,0.609,0.673
"MRPL16","RPL15",0.627,0.615,0.784
"MRPL16","RPL13A",0.77,0.522,0.685
"MRPL16","MRPS12",0.748,0.98,0.933
"MRPL16","MARCKSL1",0.407,NA,0.529
"MRPL16","RPL37A",0.748,0.609,0.681
"CRK","SOCS1",0.525,0.515,0.832
"CRK","KCTD17",0.566,0.214,0.789
"CRK","LPXN",0.559,0.586,0.812
"CRK","STAT5A",0.569,0.446,0.837
"CRK","PIK3R5",0.081,0.536,0.761
"CRK","FYB",NA,NA,NA
"CRK","HCK",0.676,0.646,0.688
"CRK","EPHB3",0.209,0.606,0.843
"CRK","VAV1",0.657,0.687,0.781
"CRK","DNM2",0.656,0.577,0.658
"CRK","SOS1",0.562,0.669,0.863
"TBC1D2B","DUSP23",0.558,0.171,0.871
"PCSK4","DDOST",1,0.194,0.419
"PCSK4","CNDP2",0.279,0.118,0.454
"PCSK4","MGAM",0.763,0.043,0.533
"WNT10B","TCF7",0.402,0.471,0.522
"WNT10B","PORCN",0,0.344,0.463
"WNT10B","WNT11",0.709,0.591,0.938
"WNT10B","FGF8",0.26,0.524,1
"WNT10B","CEBPA",0.362,0.483,0.578
"KRT16","MIB2",0.706,0.182,0.784
"VPS37C","VPS28",0.719,0.79,0.871
"LTBP3","MSX1",0.053,0.032,0.613
"KCNK9","KCNK3",0.815,0.716,1
"GBX2","FGF8",0.231,0.796,NA
"GBX2","PAX8",0.655,0.9,NA
"GBX2","LHX2",1,0.378,NA
"LRG1","GNB1",1,0.653,0.768
"LRG1","HRAS",1,0.571,0.711
"LRG1","LRRC20",1,NA,NA
"LRG1","DIRAS3",1,0.307,NA
"LRG1","DIRAS2",0.531,NA,0.93
"LRG1","EEF1G",1,0.262,0.836
"LRG1","GNB2",1,0.402,0.814
"LRG1","GNAI2",1,0.571,0.787
"RPS9","RPL7",0.852,0.879,0.936
"RPS9","RPS21",0.749,0.82,0.845
"RPS9","RPL27A",0.87,0.838,0.799
"RPS9","RPL11",0.859,0.696,0.922
"RPS9","RPLP2",0.769,0.838,0.883
"RPS9","RPS2",0.802,0.85,0.96
"RPS9","LENG8",1,NA,NA
"RPS9","DDOST",0.515,0.404,0.779
"RPS9","RPL4",0.87,0.838,0.953
"RPS9","RPL36AL",1,NA,0.854
"RPS9","RPL18",0.783,0.835,0.914
"RPS9","RPL15",0.841,0.835,0.867
"RPS9","RPL13A",0.791,0.765,0.929
"RPS9","GSPT2",0.698,0.658,0.614
"RPS9","EEF2",0.722,0.542,0.867
"RPS9","RPL10",0.963,0.773,0.847
"RPS9","EXOSC3",0.704,0.538,0.768
"RPS9","MRPS12",0.87,0.628,0.66
"RPS9","RPL37A",0.87,0.838,0.916
"RPS9","RPL41",0.751,0.835,0.731
"RPS9","RPLP0",0.868,0.796,0.912
"RPS9","RPL14",0.841,0.889,0.816
"RPS9","CSNK1E",0.717,0.437,0.841
"RPS9","EEF1G",0.629,0.375,0.872
"RPS9","RPL32",0.783,0.835,0.79
"RPS9","EIF4A2",0.696,0.506,0.627
"RPS9","FAU",1,NA,NA
"RPS9","EIF5A",0.696,0.545,0.797
"HDAC3","TPM2",0.424,0.196,0.594
"HDAC3","GATA2",0.673,0.492,0.815
"HDAC3","TCF7",0.598,0.474,0.757
"HDAC3","PRAM1",0.62,0.196,0.675
"HDAC3","SIN3B",0.801,0.629,0.769
"HDAC3","H2AFY",0.622,0.579,0.644
"HDAC3","BAZ1B",0.549,0.572,0.681
"HDAC3","FAU",0.712,NA,NA
"HDAC3","SP1",0.665,0.54,0.801
"HDAC3","POLR2L",0.484,0.491,0.734
"HDAC3","IRF3",0.645,0.469,0.839
"HDAC3","HIST1H2AC",0.741,0.429,0.75
"HDAC3","CEBPA",0.692,0.498,0.784
"HDAC3","ZNF148",0.59,0.554,0.8
"HDAC3","PRMT5",0.529,0.386,0.82
"HDAC3","KLF6",0.583,0.514,0.788
"HDAC3","MTA1",0.794,0.661,0.886
"HDAC3","ISYNA1",0.539,0.127,0.75
"HDAC3","ACTA1",0.549,0.38,0.566
"HDAC3","HINT1",0.453,0.547,0.859
"HDAC3","SUDS3",0.821,0.629,0.831
"ACHE","MGAM",0.472,0.152,0.727
"ACHE","CALB2",0.587,0.157,0.671
"ACHE","HTR3A",0.495,0.439,0.679
"ACHE","CNGA2",0.057,NA,0.523
"ACHE","TH",0.485,0.397,0.601
"DCXR","SPHK1",0.279,0.157,0.781
"DCXR","NES",0.02,0.074,0.695
"CDC25A","PRMT5",0.47,0.403,0.888
"CDC25A","CAMKK2",0.398,0.455,0.933
"CDC25A","PSME4",0.538,0.38,0.821
"CDC25A","CKS1B",0.646,0.613,0.717
"CDC25A","RRM2",0.578,0.405,1
"CDC25A","HRAS",0.611,0.534,0.893
"CDC25A","PSMA7",0.702,0.368,0.793
"CDC25A","BRSK1",0.415,0.484,0.81
"CDC25A","FOXM1",0.698,0.57,1
"OR5A2","GNB1",0.286,0.526,1
"OR5A2","ADRBK1",NA,NA,NA
"GP9","GNB2",1,0.253,0.674
"GP9","PIK3R5",0.284,0.573,0.633
"GP9","DIRAS2",0.531,NA,1
"GP9","EEF1G",1,0.166,0.725
"GP9","GNB1",1,0.359,0.695
"GP9","HRAS",1,0.279,0.799
"GP9","WDTC1",1,0.129,0.613
"GP9","DIRAS3",1,0.156,NA
"GP9","GNAI2",1,0.238,0.668
"HINT1","FAU",0.49,NA,NA
"HINT1","UBE2V1",0.558,0.645,0.764
"HINT1","TBCA",0.5,0.369,0.788
"HINT1","SIN3B",0.541,0.553,0.818
"HINT1","RPLP0",0.43,0.499,0.777
"HINT1","RPS21",0.323,0.485,0.723
"HINT1","RPL11",0.43,0.517,0.833
"HINT1","SUDS3",0.599,0.598,0.866
"HINT1","UQCRQ",0.273,0.431,0.588
"HINT1","RPL15",0.479,0.531,0.801
"HINT1","PFDN2",0.42,0.299,0.764
"HINT1","FHIT",0.652,0.739,0.799
"RAB24","RBM10",0.694,NA,0.578
"ZNHIT1","ANP32E",0.311,1,0.943
"ZNHIT1","CSNK2B",0.72,0.14,0.701
"ZNHIT1","ACTA1",0.587,0.094,0.479
"ORMDL3","IL13",1,0.166,0.392
"ORMDL3","DDOST",1,0.427,0.822
"IL13","SOCS1",1,0.404,0.503
"IL13","GATA2",1,0.451,0.641
"IL13","CSF3R",1,0.562,0.478
"IL13","STAT5A",1,0.352,0.544
"IL13","IL7R",1,0.477,0.492
"IL13","STAT4",1,0.449,0.544
"IL13","CXCR4",1,0.466,0.554
"IL13","SERPINB5",1,0.515,0.911
"IL13","IL6R",1,0.458,0.482
"IL13","TNF",1,0.446,0.581
"IL13","HBD",1,0.209,0.444
"RFXANK","HLA-DRA",0.318,NA,0.528
"RFXANK","POU3F4",0.829,NA,1
"TRIM56","TRIM22",0.469,0.378,0.872
"TRIM56","LSM2",0.631,0.053,0.572
"GNB2","GNB1",1,0.638,0.871
"GNB2","FSHR",0.597,0.344,0.673
"GNB2","WNT11",0.623,0.273,0.8
"GNB2","CACNA1A",0.571,0.305,0.751
"GNB2","HRAS",0.755,0.386,0.779
"GNB2","ADM2",1,0.524,0.955
"GNB2","OPTC",0.396,NA,0.637
"GNB2","NPW",1,0.563,0.955
"GNB2","DIRAS3",1,0.306,NA
"GNB2","PIK3R5",0.309,0.558,0.712
"GNB2","RTN4RL2",0.624,0.468,0.735
"GNB2","ADRBK1",NA,NA,NA
"GNB2","GNAI2",0.794,0.67,0.815
"GNB2","CXCR4",0.494,0.377,0.816
"GNB2","RHOG",0.835,0.417,0.878
"GNB2","CACNA1H",0.591,0.195,0.681
"GNB2","CORT",0.405,0.706,0.662
"GNB2","P2RY11",0.372,0.5,0.674
"GNB2","GRM4",0.345,0.554,0.805
"GNB2","HTR4",0.348,0.73,0.766
"GNB2","IGFALS",0.438,0.637,0.73
"GNB2","UTS2R",0.31,0.696,0.741
"GNB2","DIRAS2",0.531,NA,1
"GNB2","GPR20",0.541,0.629,0.655
"SOX14","GATA2",0.834,0.585,0.88
"PCBP1","GTF2F1",0.686,0.683,0.756
"PCBP1","POLR2L",0.51,0.632,0.756
"PCBP1","XAB2",1,0.716,0.713
"PCBP1","CTNNBL1",0.734,0.562,0.78
"PCBP1","FTL",0.608,0.193,0.779
"PCBP1","PCBP2",0.828,0.736,0.907
"PCBP1","LSM2",0.766,0.678,0.73
"PCBP1","CPSF1",0.74,0.649,0.768
"PCBP1","ECHS1",0.635,0.425,0.646
"HOXC4","POLR2L",0.472,0.509,1
"HOXC4","HIST1H2AC",0.872,0.233,1
"PAM","CYB561",0.513,0,0.707
"PAM","SERPINB5",0.488,0,0.863
"PAM","FAU",0.712,NA,NA
"IL7R","IL6R",0.579,0.59,0.503
"IL7R","TNF",0.585,0.446,0.654
"IL7R","SPN",0.257,0.594,0.625
"IL7R","STAT5A",0.576,0.489,0.577
"IL7R","STAT4",0.617,0.598,0.577
"IL7R","SLAMF1",0.832,0.485,0.554
"IL7R","LAMP1",0.612,0.358,0.671
"IL7R","CXCR4",0.618,0.586,0.639
"IL7R","P2RY8",0.698,0.278,0.861
"SLAMF1","TREX1",0.489,0.395,0.476
"SLAMF1","SIGLEC1",0.505,0.161,0.444
"SLAMF1","PSMA7",0.799,0.231,1
"KCNK3","GABRD",0.549,0.798,0.668
"GABARAP","ACTA1",0.575,0.213,0.5
"GABARAP","SQSTM1",0.638,0.639,0.671
"GABARAP","GABRD",0.569,0.5,0.403
"GABARAP","WDR81",0.564,0.42,0.717
"GABARAP","FAU",0.712,NA,NA
"ASL","POR",0.52,0.017,0.864
"ASL","CNDP2",0.279,0.282,0.937
"ASL","GNL1",0.379,0.058,0.857
"CALB2","CACNA1A",0.587,0.416,0.847
"CALB2","FGF8",0.198,0.125,0.64
"CALB2","ACTA1",0.638,0.126,0.59
"CALB2","OBSCN",0.587,0.195,0.63
"CALB2","POR",0.587,0.056,0.786
"CALB2","TUBB",0.587,0.217,0.656
"CALB2","CAMK2A",0.587,0.202,0.819
"CALB2","TNNI1",0.587,0.042,0.62
"CALB2","TH",0.587,0.085,0.785
"CALB2","EEF1G",0.587,0.022,0.801
"CALB2","FAU",0.397,NA,NA
"CALB2","NES",0,0.082,0.663
"CALB2","MYO18B",NA,NA,0.203
"MRC2","CD207",0.631,0,0.606
"MRC2","PLAUR",0.77,0.116,0.752
