"symbol1","symbol2"
"PSMA4","TUBB"
"PSMA4","HIST1H2AA"
"PSMA4","POLR2J2"
"PSMA7","PSMB4"
"PSMA7","PSMC4"
"PSMA7","RPL4"
"PSMA7","RPL7"
"PSMA7","RPL8"
"PSMA7","RPL10"
"PSMA7","RPL11"
"PSMA7","RPL15"
"PSMA7","RPL18"
"PSMA7","RPL30"
"PSMA7","RPL27A"
"PSMA7","RPL32"
"PSMA7","RPL36AL"
"PSMA7","RPL37"
"PSMA7","RPL37A"
"PSMA7","RPLP0"
"PSMA7","RPLP2"
"PSMA7","RPN1"
"PSMA7","RPS2"
"PSMA7","RPS9"
"PSMA7","RPS23"
"PSMA7","RRM2"
"PSMA7","SET"
"PSMA7","SH3GL1"
"PSMA7","SURF4"
"PSMA7","TBCA"
"PSMA7","UBE2V1"
"PSMA7","UGP2"
"PSMA7","UQCRC2"
"PSMA7","CLPP"
"PSMA7","RBM10"
"PSMA7","STK24"
"PSMA7","HDAC3"
"PSMA7","SQSTM1"
"PSMA7","RPL14"
"PSMA7","ZBED1"
"PSMA7","ATP6V1F"
"PSMA7","ARPC1B"
"PSMA7","ZNHIT1"
"PSMA7","MYBBP1A"
"PSMA7","NUDC"
"PSMA7","TUBGCP2"
"PSMA7","RPL35"
"PSMA7","PDAP1"
"PSMA7","GABARAP"
"PSMA7","EXOSC7"
"PSMA7","PSME4"
"PSMA7","DNAJC9"
"PSMA7","HARS2"
"PSMA7","RPL13A"
"PSMA7","GSPT2"
"PSMA7","TIMM13"
"PSMA7","ANAPC2"
"PSMA7","CPSF1"
"PSMA7","PYCR2"
"PSMA7","SEC61A1"
"PSMA7","GEMIN4"
"PSMA7","EXOSC3"
"PSMA7","CHCHD2"
"PSMA7","VPS28"
"PSMA7","CAB39"
"PSMA7","PAF1"
"PSMA7","MRPL16"
"PSMA7","CTNNBL1"
"PSMA7","PPAN"
"PSMA7","EXOSC5"
"PSMA7","XAB2"
"PSMA7","LSM2"
"PSMA7","UBL5"
"PSMA7","KLC2"
"PSMA7","MRPS24"
"PSMA7","PDCL3"
"PSMA7","MUS81"
"PSMA7","SLC44A4"
"PSMA7","ZNF598"
"PSMA7","FTSJ3"
"PSMA7","MRPL52"
"PSMA7","TRAPPC5"
"PSMA7","TUBB"
"PSMA7","POLR2J2"
"PSMB4","PSMC4"
"PSMB4","RPL4"
"PSMB4","RPL7"
"PSMB4","RPL8"
"PSMB4","RPL10"
"PSMB4","RPL11"
"PSMB4","RPL15"
"PSMB4","RPL18"
"PSMB4","RPL27A"
"PSMB4","RPL32"
"PSMB4","RPL36AL"
"PSMB4","RPL37"
"PSMB4","RPL37A"
"PSMB4","RPLP0"
"PSMB4","RPLP2"
"PSMB4","RPN1"
"PSMB4","RPS2"
"PSMB4","RPS9"
"PSMB4","RPS23"
"PSMB4","RRM2"
"PSMB4","SDHC"
"PSMB4","SET"
"PSMB4","SURF4"
"PSMB4","TBCA"
"PSMB4","UQCRC2"
"PSMB4","CLPP"
"PSMB4","RBM10"
"PSMB4","HDAC3"
"PSMB4","SQSTM1"
"PSMB4","RPL14"
"PSMB4","ZBED1"
"PSMB4","ATP6V1F"
"PSMB4","COX5A"
"PSMB4","ARPC5"
"PSMB4","ARPC1B"
"PSMB4","NUBP2"
"PSMB4","MPHOSPH6"
"PSMB4","PRMT5"
"PSMB4","ZNHIT1"
"PSMB4","MYBBP1A"
"PSMB4","NUDC"
"PSMB4","RPL35"
"PSMB4","EXOSC7"
"PSMB4","PSME4"
"PSMB4","DNAJC9"
"PSMB4","HARS2"
"PSMB4","RPL13A"
"PSMB4","GSPT2"
"PSMB4","DHRS7B"
"PSMB4","TIMM13"
"PSMB4","ANAPC2"
"PSMB4","CPSF1"
"PSMB4","PYCR2"
"PSMB4","SEC61A1"
"PSMB4","DYNC1LI1"
"PSMB4","VPS28"
"PSMB4","LSM7"
"PSMB4","CAB39"
"PSMB4","PAF1"
"PSMB4","UBE2R2"
"PSMB4","MRPL16"
"PSMB4","ARHGAP17"
"PSMB4","CTNNBL1"
"PSMB4","XAB2"
"PSMB4","PLSCR3"
"PSMB4","LSM2"
"PSMB4","UBL5"
"PSMB4","PDCL3"
"PSMB4","MUS81"
"PSMB4","SLC44A4"
"PSMB4","ZNF598"
"PSMB4","FTSJ3"
"PSMB4","MRPL52"
"PSMB4","TRAPPC5"
"PSMB4","POLR2J2"
"PSMC4","RAB5C"
"PSMC4","RPL4"
"PSMC4","RPL7"
"PSMC4","RPL8"
"PSMC4","RPL10"
"PSMC4","RPL11"
"PSMC4","RPL15"
"PSMC4","RPL18"
"PSMC4","RPL30"
"PSMC4","RPL27A"
"PSMC4","RPL32"
"PSMC4","RPL36AL"
"PSMC4","RPL37"
"PSMC4","RPLP0"
"PSMC4","RPLP2"
"PSMC4","MRPS12"
"PSMC4","RPN1"
"PSMC4","RPS2"
"PSMC4","RPS9"
"PSMC4","RPS23"
"PSMC4","RRM2"
"PSMC4","SET"
"PSMC4","SURF4"
"PSMC4","TBCA"
"PSMC4","UGP2"
"PSMC4","USP5"
"PSMC4","CLPP"
"PSMC4","STK24"
"PSMC4","RFXANK"
"PSMC4","EIF4G3"
"PSMC4","HDAC3"
"PSMC4","RPL14"
"PSMC4","ZBED1"
"PSMC4","ATP6V1F"
"PSMC4","COX5A"
"PSMC4","ARPC5"
"PSMC4","ARPC1B"
"PSMC4","PRMT5"
"PSMC4","MYBBP1A"
"PSMC4","RABAC1"
"PSMC4","NUDC"
"PSMC4","TUBGCP2"
"PSMC4","RPL35"
"PSMC4","GABARAP"
"PSMC4","EXOSC7"
"PSMC4","PSME4"
"PSMC4","SIN3B"
"PSMC4","USP22"
"PSMC4","HARS2"
"PSMC4","RPL13A"
"PSMC4","GSPT2"
"PSMC4","TIMM13"
"PSMC4","ANAPC2"
"PSMC4","CPSF1"
"PSMC4","PYCR2"
"PSMC4","SEC61A1"
"PSMC4","EXOSC3"
"PSMC4","FIS1"
"PSMC4","CAB39"
"PSMC4","PAF1"
"PSMC4","KLHDC4"
"PSMC4","UBE2R2"
"PSMC4","ARHGAP17"
"PSMC4","CTNNBL1"
"PSMC4","PRMT8"
"PSMC4","PPAN"
"PSMC4","EXOSC5"
"PSMC4","XAB2"
"PSMC4","PLSCR3"
"PSMC4","THOC2"
"PSMC4","LSM2"
"PSMC4","SMAP1"
"PSMC4","MRPL17"
"PSMC4","CHTF18"
"PSMC4","PDCL3"
"PSMC4","MUS81"
"PSMC4","SLC44A4"
"PSMC4","RHOT2"
"PSMC4","KLHDC3"
"PSMC4","FTSJ3"
"PSMC4","TRAPPC5"
"PSMC4","TUBB"
"PSMC4","POLR2J2"
"PSMC4","TSEN54"
"PSMC4","SERINC2"
"PTMS","NUBP2"
"RAB5B","RAB5C"
"RAB5B","RPN1"
"RAB5B","SH3GL1"
"RAB5B","SP1"
"RAB5B","DYRK1B"
"RAB5B","RAB11B"
"RAB5B","ATP6V1F"
"RAB5B","ENTPD4"
"RAB5B","RABAC1"
"RAB5B","SH3BP1"
"RAB5B","GSPT2"
"RAB5B","TIMM13"
"RAB5B","SEC61A1"
"RAB5B","ARHGAP17"
"RAB5B","PDXP"
"RAB5B","SMAP1"
"RAB5B","YIF1B"
"RAB5B","CHCHD4"
"RAB5B","SERINC2"
"RAB5C","RPL4"
"RAB5C","RPLP0"
"RAB5C","RPLP2"
"RAB5C","MRPS12"
"RAB5C","RPN1"
"RAB5C","SH3GL1"
"RAB5C","SURF4"
"RAB5C","DYRK1B"
"RAB5C","RAB11B"
"RAB5C","ATP6V1F"
"RAB5C","ARPC5"
"RAB5C","ABCA7"
"RAB5C","RABAC1"
"RAB5C","SH3BP1"
"RAB5C","GSPT2"
"RAB5C","TIMM13"
"RAB5C","PYCR2"
"RAB5C","SEC61A1"
"RAB5C","FIS1"
"RAB5C","VPS28"
"RAB5C","ARHGAP17"
"RAB5C","PDXP"
"RAB5C","SMAP1"
"RAB5C","YIF1B"
"RAB5C","SERINC2"
"RANGAP1","RPL7"
"RANGAP1","RPL11"
"RANGAP1","RPL15"
"RANGAP1","RPL27A"
"RANGAP1","RPL37A"
"RANGAP1","RPS9"
"RANGAP1","RRM2"
"RANGAP1","SF3A2"
"RANGAP1","HDAC3"
"RANGAP1","RPL14"
"RANGAP1","ARPC1B"
"RANGAP1","MYBBP1A"
"RANGAP1","NUDC"
"RANGAP1","NUP210"
"RANGAP1","DNAJC9"
"RANGAP1","HARS2"
"RANGAP1","RPL13A"
"RANGAP1","TIMM13"
"RANGAP1","DYNC1LI1"
"RANGAP1","PPAN"
"RANGAP1","CENPH"
"RANGAP1","TUBB"
"RANGAP1","TUBB2B"
"RELB","RPL30"
"RELB","RPLP0"
"RELB","RPLP2"
"RELB","TNF"
"RELB","USP11"
"RELB","HDAC3"
"RELB","KPNA6"
"RELB","TUBB"
"RGS2","NIPSNAP1"
"RGS2","PROK2"
"RPL4","RPL7"
"RPL4","RPL8"
"RPL4","RPL10"
"RPL4","RPL11"
"RPL4","RPL15"
"RPL4","RPL18"
"RPL4","RPL30"
"RPL4","RPL27A"
"RPL4","RPL32"
"RPL4","RPL36AL"
"RPL4","RPL37"
"RPL4","RPL37A"
"RPL4","RPL41"
"RPL4","RPLP0"
"RPL4","RPLP2"
"RPL4","MRPS12"
"RPL4","RPN1"
"RPL4","RPS2"
"RPL4","RPS9"
"RPL4","RPS21"
"RPL4","RPS23"
"RPL4","RRM2"
"RPL4","SET"
"RPL4","SMARCD3"
"RPL4","STAT3"
"RPL4","STAT5A"
"RPL4","SURF4"
"RPL4","TBCA"
"RPL4","UQCRC2"
"RPL4","CLPP"
"RPL4","RBM10"
"RPL4","HIST1H2AC"
"RPL4","STK24"
"RPL4","DYRK2"
"RPL4","PIAS1"
"RPL4","EIF4G3"
"RPL4","HDAC3"
"RPL4","RPL14"
"RPL4","MTA2"
"RPL4","IL32"
"RPL4","ATP6V1F"
"RPL4","COX5A"
"RPL4","PQBP1"
"RPL4","ARPC5"
"RPL4","ARPC1B"
"RPL4","PRMT5"
"RPL4","MYBBP1A"
"RPL4","RABAC1"
"RPL4","NUDC"
"RPL4","WDR6"
"RPL4","RPL35"
"RPL4","PDAP1"
"RPL4","EXOSC7"
"RPL4","PSME4"
"RPL4","NUP210"
"RPL4","DNAJC9"
"RPL4","SMG6"
"RPL4","USP22"
"RPL4","HARS2"
"RPL4","RPL13A"
"RPL4","KPNA6"
"RPL4","HSPBP1"
"RPL4","GSPT2"
"RPL4","TIMM13"
"RPL4","ANAPC2"
"RPL4","CPSF1"
"RPL4","PYCR2"
"RPL4","SEC61A1"
"RPL4","GEMIN4"
"RPL4","EXOSC3"
"RPL4","VPS28"
"RPL4","DPH5"
"RPL4","PAF1"
"RPL4","KLHDC4"
"RPL4","UBE2R2"
"RPL4","MRPL16"
"RPL4","ARHGAP17"
"RPL4","PRMT8"
"RPL4","PPAN"
"RPL4","EXOSC5"
"RPL4","XAB2"
"RPL4","THOC2"
"RPL4","LSM2"
"RPL4","SMAP1"
"RPL4","MRPL17"
"RPL4","MRPS24"
"RPL4","PDCL3"
"RPL4","MUS81"
"RPL4","FTSJ3"
"RPL4","TRAPPC5"
"RPL4","TUBB"
"RPL4","MRPL21"
"RPL4","HIST1H2AA"
"RPL4","POLR2J2"
"RPL4","TSEN54"
"RPL4","RNF149"
"RPL4","TUBB2B"
"RPL7","RPL8"
"RPL7","RPL10"
"RPL7","RPL11"
"RPL7","RPL15"
"RPL7","RPL18"
"RPL7","RPL30"
"RPL7","RPL27A"
"RPL7","RPL32"
"RPL7","RPL36AL"
"RPL7","RPL37"
"RPL7","RPL37A"
"RPL7","RPL41"
"RPL7","RPLP0"
"RPL7","RPLP2"
"RPL7","MRPS12"
"RPL7","RPN1"
"RPL7","RPS2"
"RPL7","RPS9"
"RPL7","RPS21"
"RPL7","RPS23"
"RPL7","RRM2"
"RPL7","SET"
"RPL7","SH3GL1"
"RPL7","UQCRC2"
"RPL7","CLPP"
"RPL7","RBM10"
"RPL7","HIST1H2AC"
"RPL7","STK24"
"RPL7","DYRK2"
"RPL7","PIAS1"
"RPL7","RPL14"
"RPL7","ZBED1"
"RPL7","MTA2"
"RPL7","ARPC5"
"RPL7","PRMT5"
"RPL7","MYBBP1A"
"RPL7","WDR6"
"RPL7","RPL35"
"RPL7","PDAP1"
"RPL7","EXOSC7"
"RPL7","DNAJC9"
"RPL7","SMG6"
"RPL7","HARS2"
"RPL7","RPL13A"
"RPL7","GSPT2"
"RPL7","DHRS7B"
"RPL7","TIMM13"
"RPL7","CPSF1"
"RPL7","PYCR2"
"RPL7","SEC61A1"
"RPL7","VPS28"
"RPL7","DPH5"
"RPL7","MRPL16"
"RPL7","PRMT8"
"RPL7","PPAN"
"RPL7","THOC2"
"RPL7","LSM2"
"RPL7","MRPL17"
"RPL7","MRPS24"
"RPL7","PDCL3"
"RPL7","MUS81"
"RPL7","FTSJ3"
"RPL7","TRAPPC5"
"RPL7","TUBB"
"RPL7","MRPL21"
"RPL7","HIST1H2AA"
"RPL7","POLR2J2"
"RPL7","TUBB2B"
"RPL8","RPL10"
"RPL8","RPL11"
"RPL8","RPL15"
"RPL8","RPL18"
"RPL8","RPL30"
"RPL8","RPL27A"
"RPL8","RPL32"
"RPL8","RPL36AL"
"RPL8","RPL37"
"RPL8","RPL37A"
"RPL8","RPL41"
"RPL8","RPLP0"
"RPL8","RPLP2"
"RPL8","MRPS12"
"RPL8","RPN1"
"RPL8","RPS2"
"RPL8","RPS9"
"RPL8","RPS21"
"RPL8","RPS23"
"RPL8","RRM2"
"RPL8","SET"
"RPL8","SLC1A5"
"RPL8","TBCA"
"RPL8","UQCRC2"
"RPL8","CLPP"
"RPL8","RBM10"
"RPL8","HIST1H2AC"
"RPL8","STK24"
"RPL8","PIAS1"
"RPL8","HDAC3"
"RPL8","RPL14"
"RPL8","MTA2"
"RPL8","COX5A"
"RPL8","ARPC1B"
"RPL8","NUBP2"
"RPL8","PRMT5"
"RPL8","MYBBP1A"
"RPL8","NUDC"
"RPL8","RPL35"
"RPL8","PDAP1"
"RPL8","GABARAP"
"RPL8","EXOSC7"
"RPL8","DNAJC9"
"RPL8","SMG6"
"RPL8","HARS2"
"RPL8","RPL13A"
"RPL8","GSPT2"
"RPL8","TXN2"
"RPL8","DHRS7B"
"RPL8","CPSF1"
"RPL8","PYCR2"
"RPL8","SEC61A1"
"RPL8","GEMIN4"
"RPL8","VPS28"
"RPL8","DPH5"
"RPL8","KLHDC4"
"RPL8","DUSP23"
"RPL8","MRPL16"
"RPL8","CHDH"
"RPL8","PPAN"
"RPL8","THOC2"
"RPL8","MRPL17"
"RPL8","MRPS24"
"RPL8","FTSJ3"
"RPL8","MRPL52"
"RPL8","TUBB"
"RPL8","MRPL21"
"RPL8","HIST1H2AA"
"RPL8","POLR2J2"
"RPL8","RNF149"
"RPL8","TUBB2B"
"RPL10","RPL11"
"RPL10","RPL15"
"RPL10","RPL18"
"RPL10","RPL30"
"RPL10","RPL27A"
"RPL10","RPL32"
"RPL10","RPL36AL"
"RPL10","RPL37"
"RPL10","RPL37A"
"RPL10","RPL41"
"RPL10","RPLP0"
"RPL10","RPLP2"
"RPL10","MRPS12"
"RPL10","RPN1"
"RPL10","RPS2"
"RPL10","RPS9"
"RPL10","RPS21"
"RPL10","RPS23"
"RPL10","HIST1H2AC"
"RPL10","RPL14"
"RPL10","PRMT5"
"RPL10","MYBBP1A"
"RPL10","RPL35"
"RPL10","HARS2"
"RPL10","RPL13A"
"RPL10","GSPT2"
"RPL10","TIMM13"
"RPL10","PYCR2"
"RPL10","SEC61A1"
"RPL10","EXOSC3"
"RPL10","PPAN"
"RPL10","EXOSC5"
"RPL10","MRPL17"
"RPL10","FTSJ3"
"RPL10","TRAPPC5"
"RPL10","TUBB"
"RPL10","HIST1H2AA"
"RPL10","POLR2J2"
"RPL11","RPL15"
"RPL11","RPL18"
"RPL11","RPL30"
"RPL11","RPL27A"
"RPL11","RPL32"
"RPL11","RPL36AL"
"RPL11","RPL37"
"RPL11","RPL37A"
"RPL11","RPL41"
"RPL11","RPLP0"
"RPL11","RPLP2"
"RPL11","MRPS12"
"RPL11","RPN1"
"RPL11","RPS2"
"RPL11","RPS9"
"RPL11","RPS21"
"RPL11","RPS23"
"RPL11","RRM2"
"RPL11","SET"
"RPL11","SH3GL1"
"RPL11","STAT3"
"RPL11","SURF4"
"RPL11","TBCA"
"RPL11","RBM10"
"RPL11","HIST1H2AC"
"RPL11","PIAS1"
"RPL11","HDAC3"
"RPL11","RPL14"
"RPL11","ZBED1"
"RPL11","MTA2"
"RPL11","ARPC5"
"RPL11","ARPC1B"
"RPL11","PRMT5"
"RPL11","MYBBP1A"
"RPL11","NUDC"
"RPL11","TUBGCP2"
"RPL11","RPL35"
"RPL11","EXOSC7"
"RPL11","DNAJC9"
"RPL11","SMG6"
"RPL11","HARS2"
"RPL11","RPL13A"
"RPL11","GSPT2"
"RPL11","TIMM13"
"RPL11","CPSF1"
"RPL11","PYCR2"
"RPL11","SEC61A1"
"RPL11","GEMIN4"
"RPL11","EXOSC3"
"RPL11","PAIP2"
"RPL11","DPH5"
"RPL11","LSM7"
"RPL11","MRPL16"
"RPL11","ARHGAP17"
"RPL11","CTNNBL1"
"RPL11","PRMT8"
"RPL11","PPAN"
"RPL11","EXOSC5"
"RPL11","XAB2"
"RPL11","THOC2"
"RPL11","LSM2"
"RPL11","MRPL17"
"RPL11","MRPS24"
"RPL11","PDCL3"
"RPL11","MUS81"
"RPL11","SLC44A4"
"RPL11","FTSJ3"
"RPL11","TRAPPC5"
"RPL11","TUBB"
"RPL11","MRPL21"
"RPL11","HIST1H2AA"
"RPL11","POLR2J2"
"RPL11","RNF149"
"RPL15","RPL18"
"RPL15","RPL30"
"RPL15","RPL27A"
"RPL15","RPL32"
"RPL15","RPL36AL"
"RPL15","RPL37"
"RPL15","RPL37A"
"RPL15","RPL41"
"RPL15","RPLP0"
"RPL15","RPLP2"
"RPL15","RPN1"
"RPL15","RPS2"
"RPL15","RPS9"
"RPL15","RPS21"
"RPL15","RPS23"
"RPL15","RRM2"
"RPL15","SET"
"RPL15","HIST1H2AC"
"RPL15","RPL14"
"RPL15","PRMT5"
"RPL15","MYBBP1A"
"RPL15","RPL35"
"RPL15","GABARAP"
"RPL15","EXOSC7"
"RPL15","DNAJC9"
"RPL15","SMG6"
"RPL15","HARS2"
"RPL15","RPL13A"
"RPL15","GSPT2"
"RPL15","TIMM13"
"RPL15","PYCR2"
"RPL15","SEC61A1"
"RPL15","GEMIN4"
"RPL15","MRPL16"
"RPL15","PRMT8"
"RPL15","PPAN"
"RPL15","MRPL17"
"RPL15","FTSJ3"
"RPL15","TRAPPC5"
"RPL15","TUBB"
"RPL15","MRPL21"
"RPL15","HIST1H2AA"
"RPL15","POLR2J2"
"RPL18","RPL30"
"RPL18","RPL27A"
"RPL18","RPL32"
"RPL18","RPL36AL"
"RPL18","RPL37"
"RPL18","RPL37A"
"RPL18","RPL41"
"RPL18","RPLP0"
"RPL18","RPLP2"
"RPL18","RPN1"
"RPL18","RPS2"
"RPL18","RPS9"
"RPL18","RPS21"
"RPL18","RPS23"
"RPL18","RRM2"
"RPL18","SET"
"RPL18","HIST1H2AC"
"RPL18","PIAS1"
"RPL18","RPL14"
"RPL18","MTA2"
"RPL18","ATP6V1F"
"RPL18","COX5A"
"RPL18","ARPC5"
"RPL18","ARPC1B"
"RPL18","PRMT5"
"RPL18","MYBBP1A"
"RPL18","RPL35"
"RPL18","GABARAP"
"RPL18","EXOSC7"
"RPL18","DNAJC9"
"RPL18","HARS2"
"RPL18","RPL13A"
"RPL18","HSPBP1"
"RPL18","GSPT2"
"RPL18","DHRS7B"
"RPL18","TIMM13"
"RPL18","CPSF1"
"RPL18","PYCR2"
"RPL18","SEC61A1"
"RPL18","GEMIN4"
"RPL18","EXOSC3"
"RPL18","DPH5"
"RPL18","PRMT8"
"RPL18","PPAN"
"RPL18","THOC2"
"RPL18","MRPL17"
"RPL18","FTSJ3"
"RPL18","MRPL52"
"RPL18","TUBB"
"RPL18","MRPL21"
"RPL30","RPL27A"
"RPL30","RPL32"
"RPL30","RPL36AL"
"RPL30","RPL37"
"RPL30","RPL37A"
"RPL30","RPL41"
"RPL30","RPLP0"
"RPL30","RPLP2"
"RPL30","MRPS12"
"RPL30","RPN1"
"RPL30","RPS2"
"RPL30","RPS9"
"RPL30","RPS21"
"RPL30","RPS23"
"RPL30","SET"
"RPL30","HIST1H2AC"
"RPL30","PIAS1"
"RPL30","EIF4G3"
"RPL30","RPL14"
"RPL30","ZBED1"
"RPL30","ARPC5"
"RPL30","MYBBP1A"
"RPL30","RPL35"
"RPL30","EXOSC7"
"RPL30","SMG6"
"RPL30","HARS2"
"RPL30","RPL13A"
"RPL30","GSPT2"
"RPL30","TIMM13"
"RPL30","PYCR2"
"RPL30","MRPL16"
"RPL30","ARHGAP17"
"RPL30","PPAN"
"RPL30","PDCL3"
"RPL30","MUS81"
"RPL30","FTSJ3"
"RPL30","TRAPPC5"
"RPL30","TUBB"
"RPL30","POLR2J2"
"RPL27A","RPL32"
"RPL27A","RPL36AL"
"RPL27A","RPL37"
"RPL27A","RPL37A"
"RPL27A","RPL41"
"RPL27A","RPLP0"
"RPL27A","RPLP2"
"RPL27A","MRPS12"
"RPL27A","RPN1"
"RPL27A","RPS2"
"RPL27A","RPS9"
"RPL27A","RPS21"
"RPL27A","RPS23"
"RPL27A","SET"
"RPL27A","RBM10"
"RPL27A","HIST1H2AC"
"RPL27A","RPL14"
"RPL27A","PRMT5"
"RPL27A","MYBBP1A"
"RPL27A","RPL35"
"RPL27A","PDAP1"
"RPL27A","DNAJC9"
"RPL27A","SMG6"
"RPL27A","HARS2"
"RPL27A","RPL13A"
"RPL27A","GSPT2"
"RPL27A","TIMM13"
"RPL27A","PYCR2"
"RPL27A","SEC61A1"
"RPL27A","VPS28"
"RPL27A","DPH5"
"RPL27A","MRPL16"
"RPL27A","PRMT8"
"RPL27A","PPAN"
"RPL27A","THOC2"
"RPL27A","MRPL17"
"RPL27A","MUS81"
"RPL27A","FTSJ3"
"RPL27A","TRAPPC5"
"RPL27A","TUBB"
"RPL27A","MRPL21"
"RPL27A","HIST1H2AA"
"RPL27A","POLR2J2"
"RPL27A","TUBB2B"
"RPL32","RPL36AL"
"RPL32","RPL37"
"RPL32","RPL37A"
"RPL32","RPL41"
"RPL32","RPLP0"
"RPL32","RPLP2"
"RPL32","MRPS12"
"RPL32","RPN1"
"RPL32","RPS2"
"RPL32","RPS9"
"RPL32","RPS21"
"RPL32","RPS23"
"RPL32","SET"
"RPL32","HIST1H2AC"
"RPL32","RPL14"
"RPL32","PSTPIP1"
"RPL32","ARPC1B"
"RPL32","PRMT5"
"RPL32","MYBBP1A"
"RPL32","RPL35"
"RPL32","GABARAP"
"RPL32","DNAJC9"
"RPL32","SMG6"
"RPL32","HARS2"
"RPL32","RPL13A"
"RPL32","GSPT2"
"RPL32","TIMM13"
"RPL32","CPSF1"
"RPL32","PYCR2"
"RPL32","SEC61A1"
"RPL32","EXOSC3"
"RPL32","VPS28"
"RPL32","DPH5"
"RPL32","LSM7"
"RPL32","MRPL16"
"RPL32","PPAN"
"RPL32","THOC2"
"RPL32","MRPL17"
"RPL32","MRPS24"
"RPL32","PDCL3"
"RPL32","MUS81"
"RPL32","FTSJ3"
"RPL32","MRPL52"
"RPL32","TRAPPC5"
"RPL32","TUBB"
"RPL32","MRPL21"
"RPL32","HIST1H2AA"
"RPL32","POLR2J2"
"RPL36AL","RPL37"
"RPL36AL","RPL37A"
"RPL36AL","RPL41"
"RPL36AL","RPLP0"
"RPL36AL","RPLP2"
"RPL36AL","MRPS12"
"RPL36AL","RPS2"
"RPL36AL","RPS9"
"RPL36AL","RPS21"
"RPL36AL","RPS23"
"RPL36AL","TBCA"
"RPL36AL","HIST1H2AC"
"RPL36AL","RPL14"
"RPL36AL","ATP6V1F"
"RPL36AL","ARPC5"
"RPL36AL","ARPC1B"
"RPL36AL","NUBP2"
"RPL36AL","MYBBP1A"
"RPL36AL","NUDC"
"RPL36AL","RPL35"
"RPL36AL","EXOSC7"
"RPL36AL","DNAJC9"
"RPL36AL","HARS2"
"RPL36AL","RPL13A"
"RPL36AL","TIMM13"
"RPL36AL","SEC61A1"
"RPL36AL","EXOSC3"
"RPL36AL","DPH5"
"RPL36AL","MRPL16"
"RPL36AL","PRMT8"
"RPL36AL","PPAN"
"RPL36AL","MRPL17"
"RPL36AL","FTSJ3"
"RPL36AL","MRPL21"
"RPL37","RPL37A"
"RPL37","RPL41"
"RPL37","RPLP0"
"RPL37","RPLP2"
"RPL37","RPN1"
"RPL37","RPS2"
"RPL37","RPS9"
"RPL37","RPS21"
"RPL37","RPS23"
"RPL37","SET"
"RPL37","TBCA"
"RPL37","HIST1H2AC"
"RPL37","SQSTM1"
"RPL37","RPL14"
"RPL37","RPL35"
"RPL37","DNAJC9"
"RPL37","SMG6"
"RPL37","HARS2"
"RPL37","RPL13A"
"RPL37","GSPT2"
"RPL37","TIMM13"
"RPL37","LSM7"
"RPL37","MRPL16"
"RPL37","PPAN"
"RPL37","LSM2"
"RPL37","MRPL17"
"RPL37","MRPS24"
"RPL37","MRPL21"
"RPL37","HIST1H2AA"
"RPL37A","RPL41"
"RPL37A","RPLP0"
"RPL37A","RPLP2"
"RPL37A","MRPS12"
"RPL37A","RPN1"
"RPL37A","RPS2"
"RPL37A","RPS9"
"RPL37A","RPS21"
"RPL37A","RPS23"
"RPL37A","HIST1H2AC"
"RPL37A","RPL14"
"RPL37A","PSTPIP1"
"RPL37A","MYBBP1A"
"RPL37A","RPL35"
"RPL37A","GABARAP"
"RPL37A","EXOSC7"
"RPL37A","DNAJC9"
"RPL37A","SMG6"
"RPL37A","HARS2"
"RPL37A","RPL13A"
"RPL37A","GSPT2"
"RPL37A","SEC61A1"
"RPL37A","EXOSC3"
"RPL37A","DPH5"
"RPL37A","MRPL16"
"RPL37A","EXOSC5"
"RPL37A","MRPL17"
"RPL37A","MRPS24"
"RPL37A","FTSJ3"
"RPL41","RPLP0"
"RPL41","RPLP2"
"RPL41","RPN1"
"RPL41","RPS2"
"RPL41","RPS9"
"RPL41","RPS21"
"RPL41","RPS23"
"RPL41","RPL14"
"RPL41","RPL35"
"RPL41","SMG6"
"RPL41","RPL13A"
"RPLP0","RPLP2"
"RPLP0","MRPS12"
"RPLP0","RPN1"
"RPLP0","RPS2"
"RPLP0","RPS9"
"RPLP0","RPS21"
"RPLP0","RPS23"
"RPLP0","RRM2"
"RPLP0","SET"
"RPLP0","SH3GL1"
"RPLP0","SLC1A5"
"RPLP0","SURF4"
"RPLP0","UNG"
"RPLP0","CLPP"
"RPLP0","RBM10"
"RPLP0","HIST1H2AC"
"RPLP0","STK24"
"RPLP0","DYRK2"
"RPLP0","HDAC3"
"RPLP0","RPL14"
"RPLP0","MTA1"
"RPLP0","ZBED1"
"RPLP0","MTA2"
"RPLP0","ATP6V1F"
"RPLP0","ARPC5"
"RPLP0","ARPC1B"
"RPLP0","PRMT5"
"RPLP0","IFI30"
"RPLP0","MYBBP1A"
"RPLP0","NUDC"
"RPLP0","RPL35"
"RPLP0","GABARAP"
"RPLP0","PPRC1"
"RPLP0","NUP210"
"RPLP0","DNAJC9"
"RPLP0","SMG6"
"RPLP0","HARS2"
"RPLP0","RPL13A"
"RPLP0","HSPBP1"
"RPLP0","GSPT2"
"RPLP0","TIMM13"
"RPLP0","CPSF1"
"RPLP0","PYCR2"
"RPLP0","SEC61A1"
"RPLP0","GEMIN4"
"RPLP0","EXOSC3"
"RPLP0","LSM7"
"RPLP0","PAF1"
"RPLP0","MRPL16"
"RPLP0","ARHGAP17"
"RPLP0","CTNNBL1"
